league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2223,2022-11-01 Coventry City-Blackburn Rovers,Championship,19,Tue,2022-11-01,19:45,Coventry City,1–0,Blackburn Rovers,16530,Coventry Building Society Arena,Tim Robinson,/en/matches/df63945e/Coventry-City-Blackburn-Rovers-November-1-2022-Championship,,df63945e
ENG-Championship,2223,2022-11-01 Hull City-Middlesbrough,Championship,19,Tue,2022-11-01,19:45,Hull City,1–3,Middlesbrough,16445,MKM Stadium,Dean Whitestone,/en/matches/bbcce937/Hull-City-Middlesbrough-November-1-2022-Championship,,bbcce937
ENG-Championship,2223,2022-11-01 Luton Town-Reading,Championship,19,Tue,2022-11-01,19:45,Luton Town,0–0,Reading,9620,Kenilworth Road Stadium,John Brooks,/en/matches/a1e99c7d/Luton-Town-Reading-November-1-2022-Championship,,a1e99c7d
ENG-Championship,2223,2022-11-01 Preston North End-Swansea City,Championship,19,Tue,2022-11-01,19:45,Preston North End,1–0,Swansea City,13631,Deepdale Stadium,John Busby,/en/matches/f89860e2/Preston-North-End-Swansea-City-November-1-2022-Championship,,f89860e2
ENG-Championship,2223,2022-11-01 West Brom-Blackpool,Championship,19,Tue,2022-11-01,20:00,West Brom,1–0,Blackpool,19786,The Hawthorns,Gavin Ward,/en/matches/08dbb17a/West-Bromwich-Albion-Blackpool-November-1-2022-Championship,,08dbb17a
ENG-Championship,2223,2022-11-02 Birmingham City-Millwall,Championship,19,Wed,2022-11-02,19:45,Birmingham City,0–0,Millwall,15030,St Andrew's Trillion Trophy Stadium,Graham Scott,/en/matches/b40c7530/Birmingham-City-Millwall-November-2-2022-Championship,,b40c7530
ENG-Championship,2223,2022-11-02 Burnley-Rotherham United,Championship,19,Wed,2022-11-02,19:45,Burnley,3–2,Rotherham United,17572,Turf Moor,Leigh Doughty,/en/matches/2d1fabc3/Burnley-Rotherham-United-November-2-2022-Championship,,2d1fabc3
ENG-Championship,2223,2022-11-02 Cardiff City-Watford,Championship,19,Wed,2022-11-02,19:45,Cardiff City,1–2,Watford,17036,Cardiff City Stadium,Keith Stroud,/en/matches/1cb25d4e/Cardiff-City-Watford-November-2-2022-Championship,,1cb25d4e
ENG-Championship,2223,2022-11-02 Huddersfield Town-Sunderland,Championship,19,Wed,2022-11-02,19:45,Huddersfield Town,0–2,Sunderland,19341,The John Smith's Stadium,Oliver Langford,/en/matches/0eb9de3c/Huddersfield-Town-Sunderland-November-2-2022-Championship,,0eb9de3c
ENG-Championship,2223,2022-11-02 Norwich City-QPR,Championship,19,Wed,2022-11-02,19:45,Norwich City,0–0,QPR,25458,Carrow Road,Andrew Davies,/en/matches/6fef09a6/Norwich-City-Queens-Park-Rangers-November-2-2022-Championship,,6fef09a6
ENG-Championship,2223,2022-11-02 Wigan Athletic-Stoke City,Championship,19,Wed,2022-11-02,19:45,Wigan Athletic,0–1,Stoke City,10223,The DW Stadium,Samuel Barrott,/en/matches/c8dba1b1/Wigan-Athletic-Stoke-City-November-2-2022-Championship,,c8dba1b1
ENG-Championship,2223,2022-11-04 Reading-Preston North End,Championship,20,Fri,2022-11-04,20:00,Reading,1–2,Preston North End,11777,Select Car Leasing Stadium,David Webb,/en/matches/09247691/Reading-Preston-North-End-November-4-2022-Championship,,09247691
ENG-Championship,2223,2022-11-05 Blackburn Rovers-Huddersfield Town,Championship,20,Sat,2022-11-05,15:00,Blackburn Rovers,1–0,Huddersfield Town,15179,Ewood Park,James Linington,/en/matches/be631a99/Blackburn-Rovers-Huddersfield-Town-November-5-2022-Championship,,be631a99
ENG-Championship,2223,2022-11-05 Blackpool-Luton Town,Championship,20,Sat,2022-11-05,15:00,Blackpool,0–1,Luton Town,11452,Bloomfield Road,Tim Robinson,/en/matches/11c99e95/Blackpool-Luton-Town-November-5-2022-Championship,,11c99e95
ENG-Championship,2223,2022-11-05 Middlesbrough-Bristol City,Championship,20,Sat,2022-11-05,15:00,Middlesbrough,1–1,Bristol City,23899,Riverside Stadium,Matt Donohue,/en/matches/07e04551/Middlesbrough-Bristol-City-November-5-2022-Championship,,07e04551
ENG-Championship,2223,2022-11-05 Millwall-Hull City,Championship,20,Sat,2022-11-05,15:00,Millwall,0–0,Hull City,14488,The Den,John Busby,/en/matches/7c92eca4/Millwall-Hull-City-November-5-2022-Championship,,7c92eca4
ENG-Championship,2223,2022-11-05 QPR-West Brom,Championship,20,Sat,2022-11-05,15:00,QPR,0–1,West Brom,17139,Kiyan Prince Foundation Stadium,Thomas Bramall,/en/matches/6c94959d/Queens-Park-Rangers-West-Bromwich-Albion-November-5-2022-Championship,,6c94959d
ENG-Championship,2223,2022-11-05 Rotherham United-Norwich City,Championship,20,Sat,2022-11-05,15:00,Rotherham United,1–2,Norwich City,10913,AESSEAL New York Stadium,Dean Whitestone,/en/matches/de6867a7/Rotherham-United-Norwich-City-November-5-2022-Championship,,de6867a7
ENG-Championship,2223,2022-11-05 Sheffield United-Burnley,Championship,20,Sat,2022-11-05,12:30,Sheffield United,5–2,Burnley,28924,Bramall Lane,Darren Bond,/en/matches/23804e13/Sheffield-United-Burnley-November-5-2022-Championship,,23804e13
ENG-Championship,2223,2022-11-05 Stoke City-Birmingham City,Championship,20,Sat,2022-11-05,15:00,Stoke City,1–2,Birmingham City,22459,Bet365 Stadium,Joshua Smith,/en/matches/8af147ea/Stoke-City-Birmingham-City-November-5-2022-Championship,,8af147ea
ENG-Championship,2223,2022-11-05 Sunderland-Cardiff City,Championship,20,Sat,2022-11-05,15:00,Sunderland,0–1,Cardiff City,27015,Stadium of Light,Andrew Davies,/en/matches/d743985b/Sunderland-Cardiff-City-November-5-2022-Championship,,d743985b
ENG-Championship,2223,2022-11-05 Swansea City-Wigan Athletic,Championship,20,Sat,2022-11-05,15:00,Swansea City,2–2,Wigan Athletic,16644,Swansea.com Stadium,Craig Pawson,/en/matches/ac05a4b4/Swansea-City-Wigan-Athletic-November-5-2022-Championship,,ac05a4b4
ENG-Championship,2223,2022-11-05 Watford-Coventry City,Championship,20,Sat,2022-11-05,15:00,Watford,0–1,Coventry City,20164,Vicarage Road Stadium,Leigh Doughty,/en/matches/913cf9ef/Watford-Coventry-City-November-5-2022-Championship,,913cf9ef
ENG-Championship,2223,2022-11-08 Birmingham City-Swansea City,Championship,9,Tue,2022-11-08,19:45,Birmingham City,2–2,Swansea City,15491,St Andrew's Trillion Trophy Stadium,Andy Woolmer,/en/matches/982591c3/Birmingham-City-Swansea-City-November-8-2022-Championship,,982591c3
ENG-Championship,2223,2022-11-08 Blackpool-Middlesbrough,Championship,9,Tue,2022-11-08,19:45,Blackpool,0–3,Middlesbrough,12191,Bloomfield Road,Jeremy Simpson,/en/matches/d011a48a/Blackpool-Middlesbrough-November-8-2022-Championship,,d011a48a
ENG-Championship,2223,2022-11-08 Cardiff City-Hull City,Championship,9,Tue,2022-11-08,19:45,Cardiff City,2–3,Hull City,16387,Cardiff City Stadium,James Bell,/en/matches/db6542ad/Cardiff-City-Hull-City-November-8-2022-Championship,,db6542ad
ENG-Championship,2223,2022-11-08 Coventry City-Wigan Athletic,Championship,4,Tue,2022-11-08,19:45,Coventry City,2–0,Wigan Athletic,17227,Coventry Building Society Arena,Steve Martin,/en/matches/58decb45/Coventry-City-Wigan-Athletic-November-8-2022-Championship,,58decb45
ENG-Championship,2223,2022-11-08 QPR-Huddersfield Town,Championship,9,Tue,2022-11-08,19:45,QPR,1–2,Huddersfield Town,12769,Kiyan Prince Foundation Stadium,Gavin Ward,/en/matches/54a6fd4b/Queens-Park-Rangers-Huddersfield-Town-November-8-2022-Championship,,54a6fd4b
ENG-Championship,2223,2022-11-08 Sheffield United-Rotherham United,Championship,9,Tue,2022-11-08,19:45,Sheffield United,0–1,Rotherham United,30700,Bramall Lane,Keith Stroud,/en/matches/159bfa16/Sheffield-United-Rotherham-United-November-8-2022-Championship,,159bfa16
ENG-Championship,2223,2022-11-08 Stoke City-Luton Town,Championship,9,Tue,2022-11-08,19:45,Stoke City,2–0,Luton Town,18095,Bet365 Stadium,Oliver Langford,/en/matches/fe49f8f2/Stoke-City-Luton-Town-November-8-2022-Championship,,fe49f8f2
ENG-Championship,2223,2022-11-08 Watford-Reading,Championship,9,Tue,2022-11-08,20:00,Watford,2–0,Reading,18847,Vicarage Road Stadium,James Linington,/en/matches/05e9e5e9/Watford-Reading-November-8-2022-Championship,,05e9e5e9
ENG-Championship,2223,2022-11-11 Birmingham City-Sunderland,Championship,21,Fri,2022-11-11,20:00,Birmingham City,1–2,Sunderland,18702,St Andrew's Trillion Trophy Stadium,Andy Madley,/en/matches/c0d89b5c/Birmingham-City-Sunderland-November-11-2022-Championship,,c0d89b5c
ENG-Championship,2223,2022-11-12 Bristol City-Watford,Championship,21,Sat,2022-11-12,15:00,Bristol City,0–0,Watford,23501,Ashton Gate Stadium,David Webb,/en/matches/096988ae/Bristol-City-Watford-November-12-2022-Championship,,096988ae
ENG-Championship,2223,2022-11-12 Cardiff City-Sheffield United,Championship,21,Sat,2022-11-12,15:00,Cardiff City,0–1,Sheffield United,18700,Cardiff City Stadium,Matt Donohue,/en/matches/a17a7895/Cardiff-City-Sheffield-United-November-12-2022-Championship,,a17a7895
ENG-Championship,2223,2022-11-12 Coventry City-QPR,Championship,21,Sat,2022-11-12,15:00,Coventry City,2–0,QPR,23201,Coventry Building Society Arena,Keith Stroud,/en/matches/29dcc607/Coventry-City-Queens-Park-Rangers-November-12-2022-Championship,,29dcc607
ENG-Championship,2223,2022-11-12 Huddersfield Town-Swansea City,Championship,21,Sat,2022-11-12,15:00,Huddersfield Town,0–0,Swansea City,17852,The John Smith's Stadium,Ben Toner,/en/matches/2f0b0ff0/Huddersfield-Town-Swansea-City-November-12-2022-Championship,,2f0b0ff0
ENG-Championship,2223,2022-11-12 Hull City-Reading,Championship,21,Sat,2022-11-12,15:00,Hull City,1–2,Reading,15997,MKM Stadium,Gavin Ward,/en/matches/a6070611/Hull-City-Reading-November-12-2022-Championship,,a6070611
ENG-Championship,2223,2022-11-12 Luton Town-Rotherham United,Championship,21,Sat,2022-11-12,15:00,Luton Town,1–1,Rotherham United,10071,Kenilworth Road Stadium,Steve Martin,/en/matches/d247459a/Luton-Town-Rotherham-United-November-12-2022-Championship,,d247459a
ENG-Championship,2223,2022-11-12 Norwich City-Middlesbrough,Championship,21,Sat,2022-11-12,15:00,Norwich City,1–2,Middlesbrough,26673,Carrow Road,Leigh Doughty,/en/matches/8573a527/Norwich-City-Middlesbrough-November-12-2022-Championship,,8573a527
ENG-Championship,2223,2022-11-12 Preston North End-Millwall,Championship,21,Sat,2022-11-12,15:00,Preston North End,2–4,Millwall,15184,Deepdale Stadium,Oliver Langford,/en/matches/726bae96/Preston-North-End-Millwall-November-12-2022-Championship,,726bae96
ENG-Championship,2223,2022-11-12 West Brom-Stoke City,Championship,21,Sat,2022-11-12,15:00,West Brom,2–0,Stoke City,23728,The Hawthorns,James Bell,/en/matches/7ddffebc/West-Bromwich-Albion-Stoke-City-November-12-2022-Championship,,7ddffebc
ENG-Championship,2223,2022-11-12 Wigan Athletic-Blackpool,Championship,21,Sat,2022-11-12,15:00,Wigan Athletic,2–1,Blackpool,14059,The DW Stadium,Andrew Davies,/en/matches/84445078/Wigan-Athletic-Blackpool-November-12-2022-Championship,,84445078
ENG-Championship,2223,2022-11-13 Burnley-Blackburn Rovers,Championship,21,Sun,2022-11-13,12:30,Burnley,3–0,Blackburn Rovers,21747,Turf Moor,David Coote,/en/matches/90827254/Burnley-Blackburn-Rovers-November-13-2022-Championship,,90827254
ENG-Championship,2223,2022-12-03 Sunderland-Millwall,Championship,9,Sat,2022-12-03,12:30,Sunderland,3–0,Millwall,37012,Stadium of Light,Tim Robinson,/en/matches/7f8bd6ee/Sunderland-Millwall-December-3-2022-Championship,,7f8bd6ee
ENG-Championship,2223,2022-12-10 Blackburn Rovers-Preston North End,Championship,22,Sat,2022-12-10,12:00,Blackburn Rovers,1–4,Preston North End,17690,Ewood Park,Joshua Smith,/en/matches/d5a927da/Blackburn-Rovers-Preston-North-End-December-10-2022-Championship,,d5a927da
ENG-Championship,2223,2022-12-10 Blackpool-Birmingham City,Championship,22,Sat,2022-12-10,15:00,Blackpool,0–0,Birmingham City,12854,Bloomfield Road,Thomas Bramall,/en/matches/ce2a8d0f/Blackpool-Birmingham-City-December-10-2022-Championship,,ce2a8d0f
ENG-Championship,2223,2022-12-10 Middlesbrough-Luton Town,Championship,22,Sat,2022-12-10,15:00,Middlesbrough,2–1,Luton Town,23187,Riverside Stadium,Gavin Ward,/en/matches/1c8c4942/Middlesbrough-Luton-Town-December-10-2022-Championship,,1c8c4942
ENG-Championship,2223,2022-12-10 Millwall-Wigan Athletic,Championship,22,Sat,2022-12-10,15:00,Millwall,1–1,Wigan Athletic,12698,The Den,Keith Stroud,/en/matches/d3a74276/Millwall-Wigan-Athletic-December-10-2022-Championship,,d3a74276
ENG-Championship,2223,2022-12-10 Reading-Coventry City,Championship,22,Sat,2022-12-10,14:00,Reading,1–0,Coventry City,15213,Select Car Leasing Stadium,Matt Donohue,/en/matches/0bd97655/Reading-Coventry-City-December-10-2022-Championship,,0bd97655
ENG-Championship,2223,2022-12-10 Rotherham United-Bristol City,Championship,22,Sat,2022-12-10,12:30,Rotherham United,1–3,Bristol City,10167,AESSEAL New York Stadium,Samuel Barrott,/en/matches/ff2bd35d/Rotherham-United-Bristol-City-December-10-2022-Championship,,ff2bd35d
ENG-Championship,2223,2022-12-10 Sheffield United-Huddersfield Town,Championship,22,Sat,2022-12-10,15:00,Sheffield United,1–0,Huddersfield Town,27794,Bramall Lane,Darren Bond,/en/matches/718d3aa0/Sheffield-United-Huddersfield-Town-December-10-2022-Championship,,718d3aa0
ENG-Championship,2223,2022-12-10 Stoke City-Cardiff City,Championship,22,Sat,2022-12-10,15:00,Stoke City,2–2,Cardiff City,20111,Bet365 Stadium,Andy Woolmer,/en/matches/403b93c3/Stoke-City-Cardiff-City-December-10-2022-Championship,,403b93c3
ENG-Championship,2223,2022-12-10 Swansea City-Norwich City,Championship,22,Sat,2022-12-10,15:00,Swansea City,0–1,Norwich City,16362,Swansea.com Stadium,Steve Martin,/en/matches/7e12d78c/Swansea-City-Norwich-City-December-10-2022-Championship,,7e12d78c
ENG-Championship,2223,2022-12-11 QPR-Burnley,Championship,22,Sun,2022-12-11,13:00,QPR,0–3,Burnley,14299,Kiyan Prince Foundation Stadium,Peter Bankes,/en/matches/2519e605/Queens-Park-Rangers-Burnley-December-11-2022-Championship,,2519e605
ENG-Championship,2223,2022-12-11 Watford-Hull City,Championship,22,Sun,2022-12-11,15:00,Watford,0–0,Hull City,18846,Vicarage Road Stadium,Dean Whitestone,/en/matches/91aabf06/Watford-Hull-City-December-11-2022-Championship,,91aabf06
ENG-Championship,2223,2022-12-12 Sunderland-West Brom,Championship,22,Mon,2022-12-12,20:00,Sunderland,1–2,West Brom,37432,Stadium of Light,James Linington,/en/matches/9e923111/Sunderland-West-Bromwich-Albion-December-12-2022-Championship,,9e923111
ENG-Championship,2223,2022-12-16 Birmingham City-Reading,Championship,23,Fri,2022-12-16,20:00,Birmingham City,3–2,Reading,14647,St Andrew's Trillion Trophy Stadium,Tim Robinson,/en/matches/ff3f9fe8/Birmingham-City-Reading-December-16-2022-Championship,,ff3f9fe8
ENG-Championship,2223,2022-12-17 Bristol City-Stoke City,Championship,23,Sat,2022-12-17,15:00,Bristol City,1–2,Stoke City,15617,Ashton Gate Stadium,Geoff Eltringham,/en/matches/007369ed/Bristol-City-Stoke-City-December-17-2022-Championship,,007369ed
ENG-Championship,2223,2022-12-17 Burnley-Middlesbrough,Championship,23,Sat,2022-12-17,15:00,Burnley,3–1,Middlesbrough,20603,Turf Moor,David Webb,/en/matches/196ce4f5/Burnley-Middlesbrough-December-17-2022-Championship,,196ce4f5
ENG-Championship,2223,2022-12-17 Cardiff City-Blackpool,Championship,23,Sat,2022-12-17,15:00,Cardiff City,1–1,Blackpool,17544,Cardiff City Stadium,Joshua Smith,/en/matches/d5881d7e/Cardiff-City-Blackpool-December-17-2022-Championship,,d5881d7e
ENG-Championship,2223,2022-12-17 Coventry City-Swansea City,Championship,23,Sat,2022-12-17,15:00,Coventry City,3–3,Swansea City,17985,Coventry Building Society Arena,Robert Jones,/en/matches/fc113546/Coventry-City-Swansea-City-December-17-2022-Championship,,fc113546
ENG-Championship,2223,2022-12-17 Huddersfield Town-Watford,Championship,23,Sat,2022-12-17,15:00,Huddersfield Town,0–2,Watford,18434,The John Smith's Stadium,Leigh Doughty,/en/matches/643c3f17/Huddersfield-Town-Watford-December-17-2022-Championship,,643c3f17
ENG-Championship,2223,2022-12-17 Hull City-Sunderland,Championship,23,Sat,2022-12-17,15:00,Hull City,1–1,Sunderland,18120,MKM Stadium,Gavin Ward,/en/matches/8d3362eb/Hull-City-Sunderland-December-17-2022-Championship,,8d3362eb
ENG-Championship,2223,2022-12-17 Norwich City-Blackburn Rovers,Championship,23,Sat,2022-12-17,17:30,Norwich City,0–2,Blackburn Rovers,25866,Carrow Road,Paul Tierney,/en/matches/35773259/Norwich-City-Blackburn-Rovers-December-17-2022-Championship,,35773259
ENG-Championship,2223,2022-12-17 Preston North End-QPR,Championship,23,Sat,2022-12-17,15:00,Preston North End,0–1,QPR,14534,Deepdale Stadium,Oliver Langford,/en/matches/c818e81a/Preston-North-End-Queens-Park-Rangers-December-17-2022-Championship,,c818e81a
ENG-Championship,2223,2022-12-17 West Brom-Rotherham United,Championship,23,Sat,2022-12-17,15:00,West Brom,3–0,Rotherham United,22519,The Hawthorns,John Busby,/en/matches/0e3132c0/West-Bromwich-Albion-Rotherham-United-December-17-2022-Championship,,0e3132c0
ENG-Championship,2223,2022-12-19 Wigan Athletic-Sheffield United,Championship,23,Mon,2022-12-19,20:00,Wigan Athletic,1–2,Sheffield United,11556,The DW Stadium,Dean Whitestone,/en/matches/c47a3561/Wigan-Athletic-Sheffield-United-December-19-2022-Championship,,c47a3561
ENG-Championship,2223,2022-12-21 Coventry City-West Brom,Championship,9,Wed,2022-12-21,19:45,Coventry City,1–0,West Brom,22519,Coventry Building Society Arena,Keith Stroud,/en/matches/828e94de/Coventry-City-West-Bromwich-Albion-December-21-2022-Championship,,828e94de
ENG-Championship,2223,2022-12-26 Bristol City-West Brom,Championship,24,Mon,2022-12-26,15:00,Bristol City,0–2,West Brom,23181,Ashton Gate Stadium,Steve Martin,/en/matches/fd266eb7/Bristol-City-West-Bromwich-Albion-December-26-2022-Championship,,fd266eb7
ENG-Championship,2223,2022-12-26 Cardiff City-QPR,Championship,24,Mon,2022-12-26,17:15,Cardiff City,0–0,QPR,18549,Cardiff City Stadium,Keith Stroud,/en/matches/30f52d41/Cardiff-City-Queens-Park-Rangers-December-26-2022-Championship,,30f52d41
ENG-Championship,2223,2022-12-26 Hull City-Blackpool,Championship,24,Mon,2022-12-26,15:00,Hull City,1–1,Blackpool,19170,MKM Stadium,John Brooks,/en/matches/da383e57/Hull-City-Blackpool-December-26-2022-Championship,,da383e57
ENG-Championship,2223,2022-12-26 Luton Town-Norwich City,Championship,24,Mon,2022-12-26,19:45,Luton Town,2–1,Norwich City,9831,Kenilworth Road Stadium,Tim Robinson,/en/matches/d874e128/Luton-Town-Norwich-City-December-26-2022-Championship,,d874e128
ENG-Championship,2223,2022-12-26 Middlesbrough-Wigan Athletic,Championship,24,Mon,2022-12-26,15:00,Middlesbrough,4–1,Wigan Athletic,31048,Riverside Stadium,Oliver Langford,/en/matches/7d8bdc34/Middlesbrough-Wigan-Athletic-December-26-2022-Championship,,7d8bdc34
ENG-Championship,2223,2022-12-26 Preston North End-Huddersfield Town,Championship,24,Mon,2022-12-26,15:00,Preston North End,1–2,Huddersfield Town,16982,Deepdale Stadium,Geoff Eltringham,/en/matches/80f0b468/Preston-North-End-Huddersfield-Town-December-26-2022-Championship,,80f0b468
ENG-Championship,2223,2022-12-26 Rotherham United-Stoke City,Championship,24,Mon,2022-12-26,15:00,Rotherham United,2–2,Stoke City,11517,AESSEAL New York Stadium,David Webb,/en/matches/0cc5e56b/Rotherham-United-Stoke-City-December-26-2022-Championship,,0cc5e56b
ENG-Championship,2223,2022-12-26 Sheffield United-Coventry City,Championship,24,Mon,2022-12-26,15:00,Sheffield United,3–1,Coventry City,29651,Bramall Lane,Matt Donohue,/en/matches/1cdca239/Sheffield-United-Coventry-City-December-26-2022-Championship,,1cdca239
ENG-Championship,2223,2022-12-26 Sunderland-Blackburn Rovers,Championship,24,Mon,2022-12-26,12:30,Sunderland,2–1,Blackburn Rovers,43921,Stadium of Light,Darren Bond,/en/matches/2d5c30c6/Sunderland-Blackburn-Rovers-December-26-2022-Championship,,2d5c30c6
ENG-Championship,2223,2022-12-26 Watford-Millwall,Championship,24,Mon,2022-12-26,12:00,Watford,0–2,Millwall,20204,Vicarage Road Stadium,Joshua Smith,/en/matches/67f6377f/Watford-Millwall-December-26-2022-Championship,,67f6377f
ENG-Championship,2223,2022-12-27 Burnley-Birmingham City,Championship,24,Tue,2022-12-27,20:00,Burnley,3–0,Birmingham City,20945,Turf Moor,Darren England,/en/matches/6a3e53f3/Burnley-Birmingham-City-December-27-2022-Championship,,6a3e53f3
ENG-Championship,2223,2022-12-27 Reading-Swansea City,Championship,24,Tue,2022-12-27,17:15,Reading,2–1,Swansea City,15452,Select Car Leasing Stadium,James Linington,/en/matches/4cb5d21c/Reading-Swansea-City-December-27-2022-Championship,,4cb5d21c
ENG-Championship,2223,2022-12-29 Blackburn Rovers-Middlesbrough,Championship,25,Thu,2022-12-29,19:45,Blackburn Rovers,1–2,Middlesbrough,18128,Ewood Park,Leigh Doughty,/en/matches/d194c77c/Blackburn-Rovers-Middlesbrough-December-29-2022-Championship,,d194c77c
ENG-Championship,2223,2022-12-29 Blackpool-Sheffield United,Championship,25,Thu,2022-12-29,20:15,Blackpool,1–2,Sheffield United,4395,Bloomfield Road,Peter Bankes,/en/matches/28377d6a/Blackpool-Sheffield-United-December-29-2022-Championship,,28377d6a
ENG-Championship,2223,2022-12-29 Coventry City-Cardiff City,Championship,25,Thu,2022-12-29,19:45,Coventry City,0–0,Cardiff City,21421,Coventry Building Society Arena,Anthony Backhouse,/en/matches/88daec5d/Coventry-City-Cardiff-City-December-29-2022-Championship,,88daec5d
ENG-Championship,2223,2022-12-29 Huddersfield Town-Rotherham United,Championship,25,Thu,2022-12-29,19:45,Huddersfield Town,2–0,Rotherham United,19378,The John Smith's Stadium,Jeremy Simpson,/en/matches/439ed927/Huddersfield-Town-Rotherham-United-December-29-2022-Championship,,439ed927
ENG-Championship,2223,2022-12-29 Millwall-Bristol City,Championship,25,Thu,2022-12-29,19:45,Millwall,0–0,Bristol City,14814,The Den,Dean Whitestone,/en/matches/a700d747/Millwall-Bristol-City-December-29-2022-Championship,,a700d747
ENG-Championship,2223,2022-12-29 QPR-Luton Town,Championship,25,Thu,2022-12-29,18:00,QPR,0–3,Luton Town,16030,Kiyan Prince Foundation Stadium,Gavin Ward,/en/matches/e6a39e96/Queens-Park-Rangers-Luton-Town-December-29-2022-Championship,,e6a39e96
ENG-Championship,2223,2022-12-29 West Brom-Preston North End,Championship,25,Thu,2022-12-29,20:00,West Brom,2–0,Preston North End,25321,The Hawthorns,Andy Woolmer,/en/matches/d3d37b3a/West-Bromwich-Albion-Preston-North-End-December-29-2022-Championship,,d3d37b3a
ENG-Championship,2223,2022-12-29 Wigan Athletic-Sunderland,Championship,25,Thu,2022-12-29,19:45,Wigan Athletic,1–4,Sunderland,14615,The DW Stadium,Michael Salisbury,/en/matches/61d1b2eb/Wigan-Athletic-Sunderland-December-29-2022-Championship,,61d1b2eb
ENG-Championship,2223,2022-12-30 Birmingham City-Hull City,Championship,25,Fri,2022-12-30,19:45,Birmingham City,0–1,Hull City,17868,St Andrew's Trillion Trophy Stadium,Steve Martin,/en/matches/1c836db6/Birmingham-City-Hull-City-December-30-2022-Championship,,1c836db6
ENG-Championship,2223,2022-12-30 Norwich City-Reading,Championship,25,Fri,2022-12-30,19:45,Norwich City,1–1,Reading,26218,Carrow Road,David Webb,/en/matches/05257762/Norwich-City-Reading-December-30-2022-Championship,,05257762
ENG-Championship,2223,2022-12-30 Stoke City-Burnley,Championship,25,Fri,2022-12-30,19:45,Stoke City,0–1,Burnley,21464,Bet365 Stadium,Keith Stroud,/en/matches/80616f8a/Stoke-City-Burnley-December-30-2022-Championship,,80616f8a
ENG-Championship,2223,2022-12-30 Swansea City-Watford,Championship,25,Fri,2022-12-30,19:45,Swansea City,4–0,Watford,17339,Swansea.com Stadium,John Busby,/en/matches/573fc51e/Swansea-City-Watford-December-30-2022-Championship,,573fc51e
ENG-Championship,2223,2023-01-01 Blackburn Rovers-Cardiff City,Championship,26,Sun,2023-01-01,12:00,Blackburn Rovers,1–0,Cardiff City,12499,Ewood Park,Thomas Bramall,/en/matches/ae76daea/Blackburn-Rovers-Cardiff-City-January-1-2023-Championship,,ae76daea
ENG-Championship,2223,2023-01-01 Blackpool-Sunderland,Championship,26,Sun,2023-01-01,15:00,Blackpool,1–1,Sunderland,14117,Bloomfield Road,Tim Robinson,/en/matches/75a62d51/Blackpool-Sunderland-January-1-2023-Championship,,75a62d51
ENG-Championship,2223,2023-01-01 Coventry City-Bristol City,Championship,26,Sun,2023-01-01,15:00,Coventry City,1–1,Bristol City,19547,Coventry Building Society Arena,Jeremy Simpson,/en/matches/0496666a/Coventry-City-Bristol-City-January-1-2023-Championship,,0496666a
ENG-Championship,2223,2023-01-01 Huddersfield Town-Luton Town,Championship,26,Sun,2023-01-01,15:00,Huddersfield Town,1–2,Luton Town,18333,The John Smith's Stadium,Matt Donohue,/en/matches/8077b27b/Huddersfield-Town-Luton-Town-January-1-2023-Championship,,8077b27b
ENG-Championship,2223,2023-01-01 Millwall-Rotherham United,Championship,26,Sun,2023-01-01,15:00,Millwall,3–0,Rotherham United,12899,The Den,Gavin Ward,/en/matches/a94872b2/Millwall-Rotherham-United-January-1-2023-Championship,,a94872b2
ENG-Championship,2223,2023-01-02 Birmingham City-Middlesbrough,Championship,26,Mon,2023-01-02,15:00,Birmingham City,1–3,Middlesbrough,17823,St Andrew's Trillion Trophy Stadium,Dean Whitestone,/en/matches/5501b88d/Birmingham-City-Middlesbrough-January-2-2023-Championship,,5501b88d
ENG-Championship,2223,2023-01-02 Norwich City-Watford,Championship,26,Mon,2023-01-02,15:00,Norwich City,0–1,Watford,26587,Carrow Road,James Linington,/en/matches/4b94ea09/Norwich-City-Watford-January-2-2023-Championship,,4b94ea09
ENG-Championship,2223,2023-01-02 QPR-Sheffield United,Championship,26,Mon,2023-01-02,20:00,QPR,1–1,Sheffield United,14151,Kiyan Prince Foundation Stadium,Joshua Smith,/en/matches/1b8184ee/Queens-Park-Rangers-Sheffield-United-January-2-2023-Championship,,1b8184ee
ENG-Championship,2223,2023-01-02 Stoke City-Preston North End,Championship,26,Mon,2023-01-02,15:00,Stoke City,0–1,Preston North End,20034,Bet365 Stadium,Leigh Doughty,/en/matches/245e8923/Stoke-City-Preston-North-End-January-2-2023-Championship,,245e8923
ENG-Championship,2223,2023-01-02 Swansea City-Burnley,Championship,26,Mon,2023-01-02,15:00,Swansea City,1–2,Burnley,17699,Swansea.com Stadium,Oliver Langford,/en/matches/d5191be2/Swansea-City-Burnley-January-2-2023-Championship,,d5191be2
ENG-Championship,2223,2023-01-02 West Brom-Reading,Championship,26,Mon,2023-01-02,15:00,West Brom,1–0,Reading,25322,The Hawthorns,Tom Nield,/en/matches/383ebc24/West-Bromwich-Albion-Reading-January-2-2023-Championship,,383ebc24
