league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,1920,2019-09-28 Hull City-Cardiff City,Championship,9,Sat,2019-09-28,15:00,Hull City,2–2,Cardiff City,10756,Kingston Communications Stadium,Jarred Gillett,/en/matches/ffe351c0/Hull-City-Cardiff-City-September-28-2019-Championship,,ffe351c0
ENG-Championship,1920,2019-09-28 Middlesbrough-Sheffield Weds,Championship,9,Sat,2019-09-28,15:00,Middlesbrough,1–4,Sheffield Weds,22075,Riverside Stadium,James Linington,/en/matches/008de977/Middlesbrough-Sheffield-Wednesday-September-28-2019-Championship,,008de977
ENG-Championship,1920,2019-09-28 Preston North End-Bristol City,Championship,9,Sat,2019-09-28,15:00,Preston North End,3–3,Bristol City,12005,Deepdale Stadium,Andrew Davies,/en/matches/6e2d0387/Preston-North-End-Bristol-City-September-28-2019-Championship,,6e2d0387
ENG-Championship,1920,2019-09-28 QPR-West Brom,Championship,9,Sat,2019-09-28,12:30,QPR,0–2,West Brom,13959,Kiyan Prince Foundation Stadium,Geoff Eltringham,/en/matches/cf524d40/Queens-Park-Rangers-West-Bromwich-Albion-September-28-2019-Championship,,cf524d40
ENG-Championship,1920,2019-09-28 Swansea City-Reading,Championship,9,Sat,2019-09-28,15:00,Swansea City,1–1,Reading,16036,Liberty Stadium,Keith Stroud,/en/matches/b8b6f971/Swansea-City-Reading-September-28-2019-Championship,,b8b6f971
ENG-Championship,1920,2019-09-29 Barnsley-Brentford,Championship,9,Sun,2019-09-29,13:30,Barnsley,1–3,Brentford,12188,Oakwell Stadium,David Webb,/en/matches/4f218c5a/Barnsley-Brentford-September-29-2019-Championship,,4f218c5a
ENG-Championship,1920,2019-10-01 Blackburn Rovers-Nottingham Forest,Championship,10,Tue,2019-10-01,19:45,Blackburn Rovers,1–1,Nottingham Forest,12521,Ewood Park,Steve Martin,/en/matches/ee79f1ec/Blackburn-Rovers-Nottingham-Forest-October-1-2019-Championship,,ee79f1ec
ENG-Championship,1920,2019-10-01 Hull City-Sheffield Weds,Championship,10,Tue,2019-10-01,19:45,Hull City,1–0,Sheffield Weds,11590,Kingston Communications Stadium,Andrew Davies,/en/matches/2a25cb7c/Hull-City-Sheffield-Wednesday-October-1-2019-Championship,,2a25cb7c
ENG-Championship,1920,2019-10-01 Leeds United-West Brom,Championship,10,Tue,2019-10-01,19:45,Leeds United,1–0,West Brom,34648,Elland Road,David Coote,/en/matches/8f32f9c1/Leeds-United-West-Bromwich-Albion-October-1-2019-Championship,,8f32f9c1
ENG-Championship,1920,2019-10-01 Middlesbrough-Preston North End,Championship,10,Tue,2019-10-01,19:45,Middlesbrough,1–1,Preston North End,17961,Riverside Stadium,Darren England,/en/matches/f4c1c12e/Middlesbrough-Preston-North-End-October-1-2019-Championship,,f4c1c12e
ENG-Championship,1920,2019-10-01 Reading-Fulham,Championship,10,Tue,2019-10-01,20:00,Reading,1–4,Fulham,13809,Madejski Stadium,Andy Woolmer,/en/matches/431a8387/Reading-Fulham-October-1-2019-Championship,,431a8387
ENG-Championship,1920,2019-10-01 Stoke City-Huddersfield Town,Championship,10,Tue,2019-10-01,20:00,Stoke City,0–1,Huddersfield Town,20372,Bet365 Stadium,Robert Jones,/en/matches/7b91c759/Stoke-City-Huddersfield-Town-October-1-2019-Championship,,7b91c759
ENG-Championship,1920,2019-10-01 Wigan Athletic-Birmingham City,Championship,10,Tue,2019-10-01,19:45,Wigan Athletic,1–0,Birmingham City,9244,The DW Stadium,Tim Robinson,/en/matches/3fee7f77/Wigan-Athletic-Birmingham-City-October-1-2019-Championship,,3fee7f77
ENG-Championship,1920,2019-10-02 Barnsley-Derby County,Championship,10,Wed,2019-10-02,19:45,Barnsley,2–2,Derby County,13634,Oakwell Stadium,Tony Harrington,/en/matches/f66c5d3d/Barnsley-Derby-County-October-2-2019-Championship,,f66c5d3d
ENG-Championship,1920,2019-10-02 Brentford-Bristol City,Championship,10,Wed,2019-10-02,19:45,Brentford,1–1,Bristol City,11433,Griffin Park,Oliver Langford,/en/matches/680bf472/Brentford-Bristol-City-October-2-2019-Championship,,680bf472
ENG-Championship,1920,2019-10-02 Cardiff City-QPR,Championship,10,Wed,2019-10-02,19:45,Cardiff City,3–0,QPR,21387,Cardiff City Stadium,Matt Donohue,/en/matches/14aff223/Cardiff-City-Queens-Park-Rangers-October-2-2019-Championship,,14aff223
ENG-Championship,1920,2019-10-02 Charlton Athletic-Swansea City,Championship,10,Wed,2019-10-02,19:45,Charlton Athletic,1–2,Swansea City,15741,The Valley,Peter Bankes,/en/matches/019a0444/Charlton-Athletic-Swansea-City-October-2-2019-Championship,,019a0444
ENG-Championship,1920,2019-10-02 Luton Town-Millwall,Championship,10,Wed,2019-10-02,19:45,Luton Town,1–1,Millwall,10049,Kenilworth Road Stadium,Darren Bond,/en/matches/cbee6996/Luton-Town-Millwall-October-2-2019-Championship,,cbee6996
ENG-Championship,1920,2019-10-04 Birmingham City-Middlesbrough,Championship,11,Fri,2019-10-04,19:45,Birmingham City,2–1,Middlesbrough,19703,St Andrew's Trillion Trophy Stadium,Jeremy Simpson,/en/matches/e7eba49c/Birmingham-City-Middlesbrough-October-4-2019-Championship,,e7eba49c
ENG-Championship,1920,2019-10-05 Bristol City-Reading,Championship,11,Sat,2019-10-05,15:00,Bristol City,1–0,Reading,21419,Ashton Gate Stadium,Steve Martin,/en/matches/8b5a2486/Bristol-City-Reading-October-5-2019-Championship,,8b5a2486
ENG-Championship,1920,2019-10-05 Derby County-Luton Town,Championship,11,Sat,2019-10-05,15:00,Derby County,2–0,Luton Town,27944,iPro Stadium,Geoff Eltringham,/en/matches/bcd1e8b7/Derby-County-Luton-Town-October-5-2019-Championship,,bcd1e8b7
ENG-Championship,1920,2019-10-05 Fulham-Charlton Athletic,Championship,11,Sat,2019-10-05,12:30,Fulham,2–2,Charlton Athletic,18654,Craven Cottage,Keith Stroud,/en/matches/0760e0e1/Fulham-Charlton-Athletic-October-5-2019-Championship,,0760e0e1
ENG-Championship,1920,2019-10-05 Huddersfield Town-Hull City,Championship,11,Sat,2019-10-05,15:00,Huddersfield Town,3–0,Hull City,21702,The John Smith's Stadium,David Webb,/en/matches/adad6418/Huddersfield-Town-Hull-City-October-5-2019-Championship,,adad6418
ENG-Championship,1920,2019-10-05 Millwall-Leeds United,Championship,11,Sat,2019-10-05,15:00,Millwall,2–1,Leeds United,16311,The Den,James Linington,/en/matches/05e26226/Millwall-Leeds-United-October-5-2019-Championship,,05e26226
ENG-Championship,1920,2019-10-05 Nottingham Forest-Brentford,Championship,11,Sat,2019-10-05,15:00,Nottingham Forest,1–0,Brentford,27598,The City Ground,Dean Whitestone,/en/matches/658815ce/Nottingham-Forest-Brentford-October-5-2019-Championship,,658815ce
ENG-Championship,1920,2019-10-05 Preston North End-Barnsley,Championship,11,Sat,2019-10-05,15:00,Preston North End,5–1,Barnsley,12431,Deepdale Stadium,Gavin Ward,/en/matches/b18dc0e9/Preston-North-End-Barnsley-October-5-2019-Championship,,b18dc0e9
ENG-Championship,1920,2019-10-05 QPR-Blackburn Rovers,Championship,11,Sat,2019-10-05,15:00,QPR,4–2,Blackburn Rovers,13560,Kiyan Prince Foundation Stadium,Simon Hooper,/en/matches/fb4b67e6/Queens-Park-Rangers-Blackburn-Rovers-October-5-2019-Championship,,fb4b67e6
ENG-Championship,1920,2019-10-05 Sheffield Weds-Wigan Athletic,Championship,11,Sat,2019-10-05,15:00,Sheffield Weds,1–0,Wigan Athletic,22753,Hillsborough Stadium,Lee Mason,/en/matches/9167648a/Sheffield-Wednesday-Wigan-Athletic-October-5-2019-Championship,,9167648a
ENG-Championship,1920,2019-10-05 Swansea City-Stoke City,Championship,11,Sat,2019-10-05,15:00,Swansea City,1–2,Stoke City,16612,Liberty Stadium,Oliver Langford,/en/matches/d25d2dde/Swansea-City-Stoke-City-October-5-2019-Championship,,d25d2dde
ENG-Championship,1920,2019-10-05 West Brom-Cardiff City,Championship,11,Sat,2019-10-05,15:00,West Brom,4–2,Cardiff City,25140,The Hawthorns,John Brooks,/en/matches/19d55d05/West-Bromwich-Albion-Cardiff-City-October-5-2019-Championship,,19d55d05
ENG-Championship,1920,2019-10-18 Cardiff City-Sheffield Weds,Championship,12,Fri,2019-10-18,19:45,Cardiff City,1–1,Sheffield Weds,22486,Cardiff City Stadium,Keith Stroud,/en/matches/a41d0f7c/Cardiff-City-Sheffield-Wednesday-October-18-2019-Championship,,a41d0f7c
ENG-Championship,1920,2019-10-19 Barnsley-Swansea City,Championship,12,Sat,2019-10-19,15:00,Barnsley,1–1,Swansea City,12424,Oakwell Stadium,Andy Woolmer,/en/matches/7428f907/Barnsley-Swansea-City-October-19-2019-Championship,,7428f907
ENG-Championship,1920,2019-10-19 Blackburn Rovers-Huddersfield Town,Championship,12,Sat,2019-10-19,12:30,Blackburn Rovers,2–2,Huddersfield Town,13761,Ewood Park,Darren Bond,/en/matches/bf92233c/Blackburn-Rovers-Huddersfield-Town-October-19-2019-Championship,,bf92233c
ENG-Championship,1920,2019-10-19 Brentford-Millwall,Championship,12,Sat,2019-10-19,15:00,Brentford,3–2,Millwall,10886,Griffin Park,Stuart Attwell,/en/matches/641d4727/Brentford-Millwall-October-19-2019-Championship,,641d4727
ENG-Championship,1920,2019-10-19 Charlton Athletic-Derby County,Championship,12,Sat,2019-10-19,15:00,Charlton Athletic,3–0,Derby County,19408,The Valley,Steve Martin,/en/matches/120c645f/Charlton-Athletic-Derby-County-October-19-2019-Championship,,120c645f
ENG-Championship,1920,2019-10-19 Hull City-QPR,Championship,12,Sat,2019-10-19,15:00,Hull City,2–3,QPR,10285,Kingston Communications Stadium,Tony Harrington,/en/matches/91e1e877/Hull-City-Queens-Park-Rangers-October-19-2019-Championship,,91e1e877
ENG-Championship,1920,2019-10-19 Leeds United-Birmingham City,Championship,12,Sat,2019-10-19,15:00,Leeds United,1–0,Birmingham City,35731,Elland Road,Robert Jones,/en/matches/3c329f98/Leeds-United-Birmingham-City-October-19-2019-Championship,,3c329f98
ENG-Championship,1920,2019-10-19 Luton Town-Bristol City,Championship,12,Sat,2019-10-19,15:00,Luton Town,3–0,Bristol City,10064,Kenilworth Road Stadium,Graham Scott,/en/matches/38f65abe/Luton-Town-Bristol-City-October-19-2019-Championship,,38f65abe
ENG-Championship,1920,2019-10-19 Middlesbrough-West Brom,Championship,12,Sat,2019-10-19,15:00,Middlesbrough,0–1,West Brom,20174,Riverside Stadium,Oliver Langford,/en/matches/f1a367ed/Middlesbrough-West-Bromwich-Albion-October-19-2019-Championship,,f1a367ed
ENG-Championship,1920,2019-10-19 Reading-Preston North End,Championship,12,Sat,2019-10-19,15:00,Reading,1–0,Preston North End,14135,Madejski Stadium,Dean Whitestone,/en/matches/2aa78c26/Reading-Preston-North-End-October-19-2019-Championship,,2aa78c26
ENG-Championship,1920,2019-10-19 Stoke City-Fulham,Championship,12,Sat,2019-10-19,15:00,Stoke City,2–0,Fulham,23189,Bet365 Stadium,Andrew Davies,/en/matches/11de7078/Stoke-City-Fulham-October-19-2019-Championship,,11de7078
ENG-Championship,1920,2019-10-20 Wigan Athletic-Nottingham Forest,Championship,12,Sun,2019-10-20,14:00,Wigan Athletic,1–0,Nottingham Forest,13077,The DW Stadium,Matt Donohue,/en/matches/735f7aec/Wigan-Athletic-Nottingham-Forest-October-20-2019-Championship,,735f7aec
ENG-Championship,1920,2019-10-22 Birmingham City-Blackburn Rovers,Championship,13,Tue,2019-10-22,19:45,Birmingham City,1–0,Blackburn Rovers,18561,St Andrew's Trillion Trophy Stadium,Darren England,/en/matches/0a77ccc4/Birmingham-City-Blackburn-Rovers-October-22-2019-Championship,,0a77ccc4
ENG-Championship,1920,2019-10-22 Millwall-Cardiff City,Championship,13,Tue,2019-10-22,19:45,Millwall,2–2,Cardiff City,11769,The Den,Tim Robinson,/en/matches/348f654f/Millwall-Cardiff-City-October-22-2019-Championship,,348f654f
ENG-Championship,1920,2019-10-22 Preston North End-Leeds United,Championship,13,Tue,2019-10-22,19:45,Preston North End,1–1,Leeds United,18275,Deepdale Stadium,Kevin Friend,/en/matches/c0299ae5/Preston-North-End-Leeds-United-October-22-2019-Championship,,c0299ae5
ENG-Championship,1920,2019-10-22 QPR-Reading,Championship,13,Tue,2019-10-22,19:45,QPR,2–2,Reading,12330,Kiyan Prince Foundation Stadium,Jeremy Simpson,/en/matches/7174afe8/Queens-Park-Rangers-Reading-October-22-2019-Championship,,7174afe8
ENG-Championship,1920,2019-10-22 Sheffield Weds-Stoke City,Championship,13,Tue,2019-10-22,19:45,Sheffield Weds,1–0,Stoke City,22460,Hillsborough Stadium,Andy Madley,/en/matches/4a901139/Sheffield-Wednesday-Stoke-City-October-22-2019-Championship,,4a901139
ENG-Championship,1920,2019-10-22 Swansea City-Brentford,Championship,13,Tue,2019-10-22,19:45,Swansea City,0–3,Brentford,15875,Liberty Stadium,Gavin Ward,/en/matches/ac784eaf/Swansea-City-Brentford-October-22-2019-Championship,,ac784eaf
ENG-Championship,1920,2019-10-22 West Brom-Barnsley,Championship,13,Tue,2019-10-22,20:00,West Brom,2–2,Barnsley,22086,The Hawthorns,Darren Bond,/en/matches/e401703f/West-Bromwich-Albion-Barnsley-October-22-2019-Championship,,e401703f
ENG-Championship,1920,2019-10-23 Bristol City-Charlton Athletic,Championship,13,Wed,2019-10-23,19:45,Bristol City,2–1,Charlton Athletic,20916,Ashton Gate Stadium,James Linington,/en/matches/c97639b7/Bristol-City-Charlton-Athletic-October-23-2019-Championship,,c97639b7
ENG-Championship,1920,2019-10-23 Derby County-Wigan Athletic,Championship,13,Wed,2019-10-23,19:45,Derby County,1–0,Wigan Athletic,24697,iPro Stadium,Keith Stroud,/en/matches/d84a6aed/Derby-County-Wigan-Athletic-October-23-2019-Championship,,d84a6aed
ENG-Championship,1920,2019-10-23 Fulham-Luton Town,Championship,13,Wed,2019-10-23,19:45,Fulham,3–2,Luton Town,18082,Craven Cottage,John Brooks,/en/matches/b0708940/Fulham-Luton-Town-October-23-2019-Championship,,b0708940
ENG-Championship,1920,2019-10-23 Huddersfield Town-Middlesbrough,Championship,13,Wed,2019-10-23,19:45,Huddersfield Town,0–0,Middlesbrough,22839,The John Smith's Stadium,Tony Harrington,/en/matches/3e45b198/Huddersfield-Town-Middlesbrough-October-23-2019-Championship,,3e45b198
ENG-Championship,1920,2019-10-23 Nottingham Forest-Hull City,Championship,13,Wed,2019-10-23,19:45,Nottingham Forest,1–2,Hull City,27624,The City Ground,Oliver Langford,/en/matches/f850ee31/Nottingham-Forest-Hull-City-October-23-2019-Championship,,f850ee31
ENG-Championship,1920,2019-10-26 Birmingham City-Luton Town,Championship,14,Sat,2019-10-26,15:00,Birmingham City,2–1,Luton Town,21799,St Andrew's Trillion Trophy Stadium,Dean Whitestone,/en/matches/9f822d33/Birmingham-City-Luton-Town-October-26-2019-Championship,,9f822d33
ENG-Championship,1920,2019-10-26 Huddersfield Town-Barnsley,Championship,14,Sat,2019-10-26,15:00,Huddersfield Town,2–1,Barnsley,22718,The John Smith's Stadium,James Linington,/en/matches/72200892/Huddersfield-Town-Barnsley-October-26-2019-Championship,,72200892
ENG-Championship,1920,2019-10-26 Hull City-Derby County,Championship,14,Sat,2019-10-26,15:00,Hull City,2–0,Derby County,16326,Kingston Communications Stadium,Simon Hooper,/en/matches/de4aa06d/Hull-City-Derby-County-October-26-2019-Championship,,de4aa06d
ENG-Championship,1920,2019-10-26 Middlesbrough-Fulham,Championship,14,Sat,2019-10-26,15:00,Middlesbrough,0–0,Fulham,19101,Riverside Stadium,Peter Bankes,/en/matches/c0a215d8/Middlesbrough-Fulham-October-26-2019-Championship,,c0a215d8
ENG-Championship,1920,2019-10-26 Millwall-Stoke City,Championship,14,Sat,2019-10-26,15:00,Millwall,2–0,Stoke City,14008,The Den,Darren England,/en/matches/d316f5b3/Millwall-Stoke-City-October-26-2019-Championship,,d316f5b3
ENG-Championship,1920,2019-10-26 Preston North End-Blackburn Rovers,Championship,14,Sat,2019-10-26,15:00,Preston North End,3–2,Blackburn Rovers,19165,Deepdale Stadium,Steve Martin,/en/matches/e8311779/Preston-North-End-Blackburn-Rovers-October-26-2019-Championship,,e8311779
ENG-Championship,1920,2019-10-26 Sheffield Weds-Leeds United,Championship,14,Sat,2019-10-26,12:30,Sheffield Weds,0–0,Leeds United,27516,Hillsborough Stadium,Tim Robinson,/en/matches/28dbb9b9/Sheffield-Wednesday-Leeds-United-October-26-2019-Championship,,28dbb9b9
ENG-Championship,1920,2019-10-26 West Brom-Charlton Athletic,Championship,14,Sat,2019-10-26,15:00,West Brom,2–2,Charlton Athletic,25356,The Hawthorns,Matt Donohue,/en/matches/4c9203bb/West-Bromwich-Albion-Charlton-Athletic-October-26-2019-Championship,,4c9203bb
ENG-Championship,1920,2019-10-27 Bristol City-Wigan Athletic,Championship,14,Sun,2019-10-27,13:30,Bristol City,2–2,Wigan Athletic,22246,Ashton Gate Stadium,John Brooks,/en/matches/b6a61e89/Bristol-City-Wigan-Athletic-October-27-2019-Championship,,b6a61e89
ENG-Championship,1920,2019-10-27 Swansea City-Cardiff City,Championship,14,Sun,2019-10-27,12:00,Swansea City,1–0,Cardiff City,20270,Liberty Stadium,Robert Jones,/en/matches/994c67ab/Swansea-City-Cardiff-City-October-27-2019-Championship,,994c67ab
ENG-Championship,1920,2019-10-28 QPR-Brentford,Championship,14,Mon,2019-10-28,19:45,QPR,1–3,Brentford,15562,Kiyan Prince Foundation Stadium,Andy Woolmer,/en/matches/180bd5a9/Queens-Park-Rangers-Brentford-October-28-2019-Championship,,180bd5a9
ENG-Championship,1920,2019-11-01 Barnsley-Bristol City,Championship,15,Fri,2019-11-01,19:45,Barnsley,2–2,Bristol City,12178,Oakwell Stadium,Jarred Gillett,/en/matches/948ddbb7/Barnsley-Bristol-City-November-1-2019-Championship,,948ddbb7
ENG-Championship,1920,2019-11-02 Blackburn Rovers-Sheffield Weds,Championship,15,Sat,2019-11-02,15:00,Blackburn Rovers,2–1,Sheffield Weds,14147,Ewood Park,Andy Woolmer,/en/matches/7012134e/Blackburn-Rovers-Sheffield-Wednesday-November-2-2019-Championship,,7012134e
ENG-Championship,1920,2019-11-02 Brentford-Huddersfield Town,Championship,15,Sat,2019-11-02,15:00,Brentford,0–1,Huddersfield Town,11727,Griffin Park,Robert Jones,/en/matches/e1d1b042/Brentford-Huddersfield-Town-November-2-2019-Championship,,e1d1b042
ENG-Championship,1920,2019-11-02 Cardiff City-Birmingham City,Championship,15,Sat,2019-11-02,15:00,Cardiff City,4–2,Birmingham City,23778,Cardiff City Stadium,Andy Madley,/en/matches/9a8946d1/Cardiff-City-Birmingham-City-November-2-2019-Championship,,9a8946d1
ENG-Championship,1920,2019-11-02 Derby County-Middlesbrough,Championship,15,Sat,2019-11-02,15:00,Derby County,2–0,Middlesbrough,26293,iPro Stadium,Darren Bond,/en/matches/1df5f87f/Derby-County-Middlesbrough-November-2-2019-Championship,,1df5f87f
ENG-Championship,1920,2019-11-02 Fulham-Hull City,Championship,15,Sat,2019-11-02,15:00,Fulham,0–3,Hull City,18168,Craven Cottage,Keith Stroud,/en/matches/64881d06/Fulham-Hull-City-November-2-2019-Championship,,64881d06
ENG-Championship,1920,2019-11-02 Leeds United-QPR,Championship,15,Sat,2019-11-02,15:00,Leeds United,2–0,QPR,35284,Elland Road,Geoff Eltringham,/en/matches/92b0125f/Leeds-United-Queens-Park-Rangers-November-2-2019-Championship,,92b0125f
ENG-Championship,1920,2019-11-02 Luton Town-Nottingham Forest,Championship,15,Sat,2019-11-02,15:00,Luton Town,1–2,Nottingham Forest,10053,Kenilworth Road Stadium,Gavin Ward,/en/matches/e9976256/Luton-Town-Nottingham-Forest-November-2-2019-Championship,,e9976256
ENG-Championship,1920,2019-11-02 Reading-Millwall,Championship,15,Sat,2019-11-02,15:00,Reading,2–1,Millwall,14485,Madejski Stadium,Tony Harrington,/en/matches/c0cd67f7/Reading-Millwall-November-2-2019-Championship,,c0cd67f7
ENG-Championship,1920,2019-11-02 Wigan Athletic-Swansea City,Championship,15,Sat,2019-11-02,12:30,Wigan Athletic,1–2,Swansea City,9080,The DW Stadium,Peter Bankes,/en/matches/751d6338/Wigan-Athletic-Swansea-City-November-2-2019-Championship,,751d6338
ENG-Championship,1920,2019-11-03 Charlton Athletic-Preston North End,Championship,15,Sun,2019-11-03,12:00,Charlton Athletic,0–1,Preston North End,16027,The Valley,David Webb,/en/matches/c55896dd/Charlton-Athletic-Preston-North-End-November-3-2019-Championship,,c55896dd
ENG-Championship,1920,2019-11-04 Stoke City-West Brom,Championship,15,Mon,2019-11-04,20:00,Stoke City,0–2,West Brom,22360,Bet365 Stadium,Tim Robinson,/en/matches/966e364e/Stoke-City-West-Bromwich-Albion-November-4-2019-Championship,,966e364e
ENG-Championship,1920,2019-11-09 Barnsley-Stoke City,Championship,16,Sat,2019-11-09,15:00,Barnsley,2–4,Stoke City,14891,Oakwell Stadium,Jeremy Simpson,/en/matches/759f5075/Barnsley-Stoke-City-November-9-2019-Championship,,759f5075
ENG-Championship,1920,2019-11-09 Birmingham City-Fulham,Championship,16,Sat,2019-11-09,15:00,Birmingham City,0–1,Fulham,21334,St Andrew's Trillion Trophy Stadium,Jarred Gillett,/en/matches/b98eb1de/Birmingham-City-Fulham-November-9-2019-Championship,,b98eb1de
ENG-Championship,1920,2019-11-09 Hull City-West Brom,Championship,16,Sat,2019-11-09,15:00,Hull City,0–1,West Brom,13866,Kingston Communications Stadium,James Linington,/en/matches/66d877d8/Hull-City-West-Bromwich-Albion-November-9-2019-Championship,,66d877d8
ENG-Championship,1920,2019-11-09 Leeds United-Blackburn Rovers,Championship,16,Sat,2019-11-09,15:00,Leeds United,2–1,Blackburn Rovers,35567,Elland Road,Gavin Ward,/en/matches/f671c5d6/Leeds-United-Blackburn-Rovers-November-9-2019-Championship,,f671c5d6
ENG-Championship,1920,2019-11-09 Millwall-Charlton Athletic,Championship,16,Sat,2019-11-09,15:00,Millwall,2–1,Charlton Athletic,17109,The Den,Robert Jones,/en/matches/9d68db33/Millwall-Charlton-Athletic-November-9-2019-Championship,,9d68db33
ENG-Championship,1920,2019-11-09 Nottingham Forest-Derby County,Championship,16,Sat,2019-11-09,12:30,Nottingham Forest,1–0,Derby County,29314,The City Ground,Darren England,/en/matches/d9a92bee/Nottingham-Forest-Derby-County-November-9-2019-Championship,,d9a92bee
ENG-Championship,1920,2019-11-09 Preston North End-Huddersfield Town,Championship,16,Sat,2019-11-09,15:00,Preston North End,3–1,Huddersfield Town,16038,Deepdale Stadium,Geoff Eltringham,/en/matches/3c982a28/Preston-North-End-Huddersfield-Town-November-9-2019-Championship,,3c982a28
ENG-Championship,1920,2019-11-09 QPR-Middlesbrough,Championship,16,Sat,2019-11-09,15:00,QPR,2–2,Middlesbrough,14404,Kiyan Prince Foundation Stadium,David Coote,/en/matches/92fc4c6b/Queens-Park-Rangers-Middlesbrough-November-9-2019-Championship,,92fc4c6b
ENG-Championship,1920,2019-11-09 Reading-Luton Town,Championship,16,Sat,2019-11-09,15:00,Reading,3–0,Luton Town,15251,Madejski Stadium,Andy Woolmer,/en/matches/907e864c/Reading-Luton-Town-November-9-2019-Championship,,907e864c
ENG-Championship,1920,2019-11-09 Sheffield Weds-Swansea City,Championship,16,Sat,2019-11-09,15:00,Sheffield Weds,2–2,Swansea City,23073,Hillsborough Stadium,David Webb,/en/matches/e548e334/Sheffield-Wednesday-Swansea-City-November-9-2019-Championship,,e548e334
ENG-Championship,1920,2019-11-09 Wigan Athletic-Brentford,Championship,16,Sat,2019-11-09,15:00,Wigan Athletic,0–3,Brentford,9260,The DW Stadium,Andrew Davies,/en/matches/5e6abecb/Wigan-Athletic-Brentford-November-9-2019-Championship,,5e6abecb
ENG-Championship,1920,2019-11-10 Cardiff City-Bristol City,Championship,16,Sun,2019-11-10,12:00,Cardiff City,0–1,Bristol City,23846,Cardiff City Stadium,Tony Harrington,/en/matches/dcb7bb14/Cardiff-City-Bristol-City-November-10-2019-Championship,,dcb7bb14
ENG-Championship,1920,2019-11-22 Fulham-QPR,Championship,17,Fri,2019-11-22,19:45,Fulham,2–1,QPR,18320,Craven Cottage,James Linington,/en/matches/db1886b1/Fulham-Queens-Park-Rangers-November-22-2019-Championship,,db1886b1
ENG-Championship,1920,2019-11-23 Blackburn Rovers-Barnsley,Championship,17,Sat,2019-11-23,15:00,Blackburn Rovers,3–2,Barnsley,13781,Ewood Park,Dean Whitestone,/en/matches/42c65b63/Blackburn-Rovers-Barnsley-November-23-2019-Championship,,42c65b63
ENG-Championship,1920,2019-11-23 Brentford-Reading,Championship,17,Sat,2019-11-23,15:00,Brentford,1–0,Reading,11892,Griffin Park,David Coote,/en/matches/a749d50b/Brentford-Reading-November-23-2019-Championship,,a749d50b
ENG-Championship,1920,2019-11-23 Bristol City-Nottingham Forest,Championship,17,Sat,2019-11-23,15:00,Bristol City,0–0,Nottingham Forest,23573,Ashton Gate Stadium,Craig Pawson,/en/matches/187a30da/Bristol-City-Nottingham-Forest-November-23-2019-Championship,,187a30da
ENG-Championship,1920,2019-11-23 Charlton Athletic-Cardiff City,Championship,17,Sat,2019-11-23,12:30,Charlton Athletic,2–2,Cardiff City,16011,The Valley,Darren Bond,/en/matches/604853f9/Charlton-Athletic-Cardiff-City-November-23-2019-Championship,,604853f9
ENG-Championship,1920,2019-11-23 Derby County-Preston North End,Championship,17,Sat,2019-11-23,15:00,Derby County,1–0,Preston North End,27417,iPro Stadium,Tim Robinson,/en/matches/81943ba3/Derby-County-Preston-North-End-November-23-2019-Championship,,81943ba3
ENG-Championship,1920,2019-11-23 Huddersfield Town-Birmingham City,Championship,17,Sat,2019-11-23,15:00,Huddersfield Town,1–1,Birmingham City,22573,The John Smith's Stadium,Keith Stroud,/en/matches/625e90c5/Huddersfield-Town-Birmingham-City-November-23-2019-Championship,,625e90c5
ENG-Championship,1920,2019-11-23 Luton Town-Leeds United,Championship,17,Sat,2019-11-23,15:00,Luton Town,1–2,Leeds United,10068,Kenilworth Road Stadium,John Brooks,/en/matches/bb400625/Luton-Town-Leeds-United-November-23-2019-Championship,,bb400625
ENG-Championship,1920,2019-11-23 Stoke City-Wigan Athletic,Championship,17,Sat,2019-11-23,15:00,Stoke City,2–1,Wigan Athletic,22530,Bet365 Stadium,Geoff Eltringham,/en/matches/d34835d0/Stoke-City-Wigan-Athletic-November-23-2019-Championship,,d34835d0
ENG-Championship,1920,2019-11-23 Swansea City-Millwall,Championship,17,Sat,2019-11-23,15:00,Swansea City,0–1,Millwall,16840,Liberty Stadium,Andrew Davies,/en/matches/e94df41e/Swansea-City-Millwall-November-23-2019-Championship,,e94df41e
ENG-Championship,1920,2019-11-23 West Brom-Sheffield Weds,Championship,17,Sat,2019-11-23,15:00,West Brom,2–1,Sheffield Weds,25566,The Hawthorns,Tony Harrington,/en/matches/7a0c0f50/West-Bromwich-Albion-Sheffield-Wednesday-November-23-2019-Championship,,7a0c0f50
ENG-Championship,1920,2019-11-24 Middlesbrough-Hull City,Championship,17,Sun,2019-11-24,12:00,Middlesbrough,2–2,Hull City,18596,Riverside Stadium,Jeremy Simpson,/en/matches/9fd2bc4a/Middlesbrough-Hull-City-November-24-2019-Championship,,9fd2bc4a
ENG-Championship,1920,2019-11-26 Cardiff City-Stoke City,Championship,18,Tue,2019-11-26,19:45,Cardiff City,1–0,Stoke City,20884,Cardiff City Stadium,Gavin Ward,/en/matches/3bb37252/Cardiff-City-Stoke-City-November-26-2019-Championship,,3bb37252
