league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,1718,2017-11-21 Brentford-Burton Albion,Championship,18,Tue,2017-11-21,19:45,Brentford,1–1,Burton Albion,7957,Griffin Park,Chris Kavanagh,/en/matches/e22a1a33/Brentford-Burton-Albion-November-21-2017-Championship,,e22a1a33
ENG-Championship,1718,2017-11-21 Bristol City-Preston North End,Championship,18,Tue,2017-11-21,19:45,Bristol City,1–2,Preston North End,17355,Ashton Gate Stadium,Darren Bond,/en/matches/c28e6f8c/Bristol-City-Preston-North-End-November-21-2017-Championship,,c28e6f8c
ENG-Championship,1718,2017-11-21 Derby County-QPR,Championship,18,Tue,2017-11-21,19:45,Derby County,2–0,QPR,23296,iPro Stadium,Paul Tierney,/en/matches/102585c8/Derby-County-Queens-Park-Rangers-November-21-2017-Championship,,102585c8
ENG-Championship,1718,2017-11-21 Millwall-Hull City,Championship,18,Tue,2017-11-21,19:45,Millwall,0–0,Hull City,9817,The Den,Jeremy Simpson,/en/matches/ec1b054f/Millwall-Hull-City-November-21-2017-Championship,,ec1b054f
ENG-Championship,1718,2017-11-21 Nottingham Forest-Norwich City,Championship,18,Tue,2017-11-21,19:45,Nottingham Forest,1–0,Norwich City,23831,The City Ground,Tony Harrington,/en/matches/85909d34/Nottingham-Forest-Norwich-City-November-21-2017-Championship,,85909d34
ENG-Championship,1718,2017-11-21 Sheffield United-Fulham,Championship,18,Tue,2017-11-21,19:45,Sheffield United,4–5,Fulham,25445,Bramall Lane,James Linington,/en/matches/51263621/Sheffield-United-Fulham-November-21-2017-Championship,,51263621
ENG-Championship,1718,2017-11-22 Ipswich Town-Sheffield Weds,Championship,18,Wed,2017-11-22,19:45,Ipswich Town,2–2,Sheffield Weds,15702,Portman Road Stadium,Keith Stroud,/en/matches/de6f81f6/Ipswich-Town-Sheffield-Wednesday-November-22-2017-Championship,,de6f81f6
ENG-Championship,1718,2017-11-22 Middlesbrough-Birmingham City,Championship,18,Wed,2017-11-22,19:45,Middlesbrough,2–0,Birmingham City,22848,Riverside Stadium,Darren England,/en/matches/0b3443a4/Middlesbrough-Birmingham-City-November-22-2017-Championship,,0b3443a4
ENG-Championship,1718,2017-11-22 Wolves-Leeds United,Championship,18,Wed,2017-11-22,19:45,Wolves,4–1,Leeds United,28914,Molineux Stadium,Geoff Eltringham,/en/matches/98ae7fd0/Wolverhampton-Wanderers-Leeds-United-November-22-2017-Championship,,98ae7fd0
ENG-Championship,1718,2017-11-25 Aston Villa-Ipswich Town,Championship,19,Sat,2017-11-25,15:00,Aston Villa,2–0,Ipswich Town,30427,Villa Park,Tony Harrington,/en/matches/6f993f5a/Aston-Villa-Ipswich-Town-November-25-2017-Championship,,6f993f5a
ENG-Championship,1718,2017-11-25 Barnsley-Leeds United,Championship,19,Sat,2017-11-25,12:30,Barnsley,0–2,Leeds United,16399,Oakwell Stadium,Andy Madley,/en/matches/17748f12/Barnsley-Leeds-United-November-25-2017-Championship,,17748f12
ENG-Championship,1718,2017-11-25 Burton Albion-Sunderland,Championship,19,Sat,2017-11-25,15:00,Burton Albion,0–2,Sunderland,4808,Pirelli Stadium,Darren England,/en/matches/563bb0cd/Burton-Albion-Sunderland-November-25-2017-Championship,,563bb0cd
ENG-Championship,1718,2017-11-25 Fulham-Millwall,Championship,19,Sat,2017-11-25,15:00,Fulham,1–0,Millwall,17984,Craven Cottage,Paul Tierney,/en/matches/b45cf882/Fulham-Millwall-November-25-2017-Championship,,b45cf882
ENG-Championship,1718,2017-11-25 Hull City-Bristol City,Championship,19,Sat,2017-11-25,15:00,Hull City,2–3,Bristol City,14762,Kingston Communications Stadium,Robert Jones,/en/matches/de8edf46/Hull-City-Bristol-City-November-25-2017-Championship,,de8edf46
ENG-Championship,1718,2017-11-25 Middlesbrough-Derby County,Championship,19,Sat,2017-11-25,15:00,Middlesbrough,0–3,Derby County,24607,Riverside Stadium,Simon Hooper,/en/matches/67c78ef1/Middlesbrough-Derby-County-November-25-2017-Championship,,67c78ef1
ENG-Championship,1718,2017-11-25 Norwich City-Preston North End,Championship,19,Sat,2017-11-25,15:00,Norwich City,1–1,Preston North End,21167,Carrow Road,Tim Robinson,/en/matches/6b6a75b9/Norwich-City-Preston-North-End-November-25-2017-Championship,,6b6a75b9
ENG-Championship,1718,2017-11-25 Reading-Sheffield Weds,Championship,19,Sat,2017-11-25,15:00,Reading,0–0,Sheffield Weds,18382,Madejski Stadium,David Coote,/en/matches/c267acaf/Reading-Sheffield-Wednesday-November-25-2017-Championship,,c267acaf
ENG-Championship,1718,2017-11-25 Sheffield United-Birmingham City,Championship,19,Sat,2017-11-25,17:30,Sheffield United,1–1,Birmingham City,27427,Bramall Lane,Jeremy Simpson,/en/matches/b591034c/Sheffield-United-Birmingham-City-November-25-2017-Championship,,b591034c
ENG-Championship,1718,2017-11-25 Wolves-Bolton Wanderers,Championship,19,Sat,2017-11-25,15:00,Wolves,5–1,Bolton Wanderers,27894,Molineux Stadium,Keith Stroud,/en/matches/dfd98211/Wolverhampton-Wanderers-Bolton-Wanderers-November-25-2017-Championship,,dfd98211
ENG-Championship,1718,2017-11-26 Nottingham Forest-Cardiff City,Championship,19,Sun,2017-11-26,13:00,Nottingham Forest,0–2,Cardiff City,25210,The City Ground,Peter Bankes,/en/matches/f8595479/Nottingham-Forest-Cardiff-City-November-26-2017-Championship,,f8595479
ENG-Championship,1718,2017-11-27 QPR-Brentford,Championship,19,Mon,2017-11-27,19:45,QPR,2–2,Brentford,13410,Loftus Road Stadium,Steve Martin,/en/matches/c388a07b/Queens-Park-Rangers-Brentford-November-27-2017-Championship,,c388a07b
ENG-Championship,1718,2017-11-28 Derby County-Ipswich Town,Championship,7,Tue,2017-11-28,19:45,Derby County,0–1,Ipswich Town,24475,iPro Stadium,Axel Motiño,/en/matches/cce3a795/Derby-County-Ipswich-Town-November-28-2017-Championship,,cce3a795
ENG-Championship,1718,2017-11-28 Reading-Barnsley,Championship,7,Tue,2017-11-28,20:00,Reading,3–0,Barnsley,13317,Madejski Stadium,Darren Bond,/en/matches/bba6dbcb/Reading-Barnsley-November-28-2017-Championship,,bba6dbcb
ENG-Championship,1718,2017-12-01 Cardiff City-Norwich City,Championship,20,Fri,2017-12-01,19:45,Cardiff City,3–1,Norwich City,17033,Cardiff City Stadium,Andrew Davies,/en/matches/d59cf2fc/Cardiff-City-Norwich-City-December-1-2017-Championship,,d59cf2fc
ENG-Championship,1718,2017-12-01 Leeds United-Aston Villa,Championship,20,Fri,2017-12-01,19:45,Leeds United,1–1,Aston Villa,30547,Elland Road,Peter Bankes,/en/matches/a9cdb4fc/Leeds-United-Aston-Villa-December-1-2017-Championship,,a9cdb4fc
ENG-Championship,1718,2017-12-02 Bolton Wanderers-Barnsley,Championship,20,Sat,2017-12-02,15:00,Bolton Wanderers,3–1,Barnsley,14371,Macron Stadium,Oliver Langford,/en/matches/95c6e116/Bolton-Wanderers-Barnsley-December-2-2017-Championship,,95c6e116
ENG-Championship,1718,2017-12-02 Brentford-Fulham,Championship,20,Sat,2017-12-02,15:00,Brentford,3–1,Fulham,11090,Griffin Park,Robert Madley,/en/matches/5d1c205e/Brentford-Fulham-December-2-2017-Championship,,5d1c205e
ENG-Championship,1718,2017-12-02 Bristol City-Middlesbrough,Championship,20,Sat,2017-12-02,17:30,Bristol City,2–1,Middlesbrough,18752,Ashton Gate Stadium,Steve Martin,/en/matches/c1149ba5/Bristol-City-Middlesbrough-December-2-2017-Championship,,c1149ba5
ENG-Championship,1718,2017-12-02 Derby County-Burton Albion,Championship,20,Sat,2017-12-02,15:00,Derby County,1–0,Burton Albion,26761,iPro Stadium,David Coote,/en/matches/6997a520/Derby-County-Burton-Albion-December-2-2017-Championship,,6997a520
ENG-Championship,1718,2017-12-02 Ipswich Town-Nottingham Forest,Championship,20,Sat,2017-12-02,15:00,Ipswich Town,4–2,Nottingham Forest,16808,Portman Road Stadium,Darren Bond,/en/matches/59785d19/Ipswich-Town-Nottingham-Forest-December-2-2017-Championship,,59785d19
ENG-Championship,1718,2017-12-02 Millwall-Sheffield United,Championship,20,Sat,2017-12-02,15:00,Millwall,3–1,Sheffield United,12669,The Den,Andy Madley,/en/matches/4c5df451/Millwall-Sheffield-United-December-2-2017-Championship,,4c5df451
ENG-Championship,1718,2017-12-02 Preston North End-QPR,Championship,20,Sat,2017-12-02,15:00,Preston North End,1–0,QPR,11290,Deepdale Stadium,Jeremy Simpson,/en/matches/b769ef56/Preston-North-End-Queens-Park-Rangers-December-2-2017-Championship,,b769ef56
ENG-Championship,1718,2017-12-02 Sheffield Weds-Hull City,Championship,20,Sat,2017-12-02,15:00,Sheffield Weds,2–2,Hull City,25412,Hillsborough Stadium,Mike Jones,/en/matches/c759e730/Sheffield-Wednesday-Hull-City-December-2-2017-Championship,,c759e730
ENG-Championship,1718,2017-12-02 Sunderland-Reading,Championship,20,Sat,2017-12-02,15:00,Sunderland,1–3,Reading,27386,Stadium of Light,Keith Stroud,/en/matches/b00f378a/Sunderland-Reading-December-2-2017-Championship,,b00f378a
ENG-Championship,1718,2017-12-04 Birmingham City-Wolves,Championship,20,Mon,2017-12-04,19:45,Birmingham City,0–1,Wolves,19641,St Andrew's Trillion Trophy Stadium,Simon Hooper,/en/matches/c66878d2/Birmingham-City-Wolverhampton-Wanderers-December-4-2017-Championship,,c66878d2
ENG-Championship,1718,2017-12-08 Sheffield United-Bristol City,Championship,21,Fri,2017-12-08,19:45,Sheffield United,1–2,Bristol City,24409,Bramall Lane,David Coote,/en/matches/91f81e5e/Sheffield-United-Bristol-City-December-8-2017-Championship,,91f81e5e
ENG-Championship,1718,2017-12-09 Aston Villa-Millwall,Championship,21,Sat,2017-12-09,15:00,Aston Villa,0–0,Millwall,29628,Villa Park,Andrew Davies,/en/matches/8e74d048/Aston-Villa-Millwall-December-9-2017-Championship,,8e74d048
ENG-Championship,1718,2017-12-09 Barnsley-Derby County,Championship,21,Sat,2017-12-09,15:00,Barnsley,0–3,Derby County,13973,Oakwell Stadium,Tim Robinson,/en/matches/b8002ad4/Barnsley-Derby-County-December-9-2017-Championship,,b8002ad4
ENG-Championship,1718,2017-12-09 Burton Albion-Preston North End,Championship,21,Sat,2017-12-09,15:00,Burton Albion,1–2,Preston North End,3659,Pirelli Stadium,Keith Stroud,/en/matches/898e7b4c/Burton-Albion-Preston-North-End-December-9-2017-Championship,,898e7b4c
ENG-Championship,1718,2017-12-09 Fulham-Birmingham City,Championship,21,Sat,2017-12-09,15:00,Fulham,1–0,Birmingham City,19644,Craven Cottage,Tony Harrington,/en/matches/b2cb2c8e/Fulham-Birmingham-City-December-9-2017-Championship,,b2cb2c8e
ENG-Championship,1718,2017-12-09 Hull City-Brentford,Championship,21,Sat,2017-12-09,15:00,Hull City,3–2,Brentford,14620,Kingston Communications Stadium,Simon Hooper,/en/matches/cb36a13a/Hull-City-Brentford-December-9-2017-Championship,,cb36a13a
ENG-Championship,1718,2017-12-09 Middlesbrough-Ipswich Town,Championship,21,Sat,2017-12-09,15:00,Middlesbrough,2–0,Ipswich Town,22989,Riverside Stadium,Robert Jones,/en/matches/143f246e/Middlesbrough-Ipswich-Town-December-9-2017-Championship,,143f246e
ENG-Championship,1718,2017-12-09 Norwich City-Sheffield Weds,Championship,21,Sat,2017-12-09,17:30,Norwich City,3–1,Sheffield Weds,25561,Carrow Road,James Linington,/en/matches/d4df7d12/Norwich-City-Sheffield-Wednesday-December-9-2017-Championship,,d4df7d12
ENG-Championship,1718,2017-12-09 Nottingham Forest-Bolton Wanderers,Championship,21,Sat,2017-12-09,15:00,Nottingham Forest,3–2,Bolton Wanderers,22882,The City Ground,Darren England,/en/matches/9ebea72d/Nottingham-Forest-Bolton-Wanderers-December-9-2017-Championship,,9ebea72d
ENG-Championship,1718,2017-12-09 QPR-Leeds United,Championship,21,Sat,2017-12-09,15:00,QPR,1–3,Leeds United,15506,Loftus Road Stadium,Chris Kavanagh,/en/matches/31f43eb3/Queens-Park-Rangers-Leeds-United-December-9-2017-Championship,,31f43eb3
ENG-Championship,1718,2017-12-09 Wolves-Sunderland,Championship,21,Sat,2017-12-09,15:00,Wolves,0–0,Sunderland,28488,Molineux Stadium,Jeremy Simpson,/en/matches/85583361/Wolverhampton-Wanderers-Sunderland-December-9-2017-Championship,,85583361
ENG-Championship,1718,2017-12-11 Reading-Cardiff City,Championship,21,Mon,2017-12-11,20:00,Reading,2–2,Cardiff City,16670,Madejski Stadium,Steve Martin,/en/matches/e603b688/Reading-Cardiff-City-December-11-2017-Championship,,e603b688
ENG-Championship,1718,2017-12-15 Sheffield Weds-Wolves,Championship,22,Fri,2017-12-15,19:45,Sheffield Weds,0–1,Wolves,23809,Hillsborough Stadium,Darren Bond,/en/matches/b0fe2f4d/Sheffield-Wednesday-Wolverhampton-Wanderers-December-15-2017-Championship,,b0fe2f4d
ENG-Championship,1718,2017-12-16 Birmingham City-QPR,Championship,22,Sat,2017-12-16,15:00,Birmingham City,1–2,QPR,20107,St Andrew's Trillion Trophy Stadium,Mike Jones,/en/matches/47fe344f/Birmingham-City-Queens-Park-Rangers-December-16-2017-Championship,,47fe344f
ENG-Championship,1718,2017-12-16 Bolton Wanderers-Burton Albion,Championship,22,Sat,2017-12-16,15:00,Bolton Wanderers,0–1,Burton Albion,13632,Macron Stadium,Andy Madley,/en/matches/eeed9744/Bolton-Wanderers-Burton-Albion-December-16-2017-Championship,,eeed9744
ENG-Championship,1718,2017-12-16 Brentford-Barnsley,Championship,22,Sat,2017-12-16,15:00,Brentford,0–0,Barnsley,9868,Griffin Park,David Coote,/en/matches/5cf6243b/Brentford-Barnsley-December-16-2017-Championship,,5cf6243b
ENG-Championship,1718,2017-12-16 Bristol City-Nottingham Forest,Championship,22,Sat,2017-12-16,15:00,Bristol City,2–1,Nottingham Forest,20128,Ashton Gate Stadium,James Linington,/en/matches/4d1e974d/Bristol-City-Nottingham-Forest-December-16-2017-Championship,,4d1e974d
ENG-Championship,1718,2017-12-16 Cardiff City-Hull City,Championship,22,Sat,2017-12-16,17:30,Cardiff City,1–0,Hull City,18049,Cardiff City Stadium,Axel Motiño,/en/matches/8f150be7/Cardiff-City-Hull-City-December-16-2017-Championship,,8f150be7
ENG-Championship,1718,2017-12-16 Derby County-Aston Villa,Championship,22,Sat,2017-12-16,15:00,Derby County,2–0,Aston Villa,28118,iPro Stadium,Lee Probert,/en/matches/8c890267/Derby-County-Aston-Villa-December-16-2017-Championship,,8c890267
ENG-Championship,1718,2017-12-16 Ipswich Town-Reading,Championship,22,Sat,2017-12-16,15:00,Ipswich Town,2–0,Reading,13832,Portman Road Stadium,Peter Bankes,/en/matches/e68d7a96/Ipswich-Town-Reading-December-16-2017-Championship,,e68d7a96
ENG-Championship,1718,2017-12-16 Leeds United-Norwich City,Championship,22,Sat,2017-12-16,15:00,Leeds United,1–0,Norwich City,30590,Elland Road,Darren England,/en/matches/88ae277f/Leeds-United-Norwich-City-December-16-2017-Championship,,88ae277f
ENG-Championship,1718,2017-12-16 Millwall-Middlesbrough,Championship,22,Sat,2017-12-16,15:00,Millwall,2–1,Middlesbrough,12026,The Den,Oliver Langford,/en/matches/18ca34fd/Millwall-Middlesbrough-December-16-2017-Championship,,18ca34fd
ENG-Championship,1718,2017-12-16 Preston North End-Sheffield United,Championship,22,Sat,2017-12-16,15:00,Preston North End,1–0,Sheffield United,15202,Deepdale Stadium,Tim Robinson,/en/matches/31609970/Preston-North-End-Sheffield-United-December-16-2017-Championship,,31609970
ENG-Championship,1718,2017-12-16 Sunderland-Fulham,Championship,22,Sat,2017-12-16,15:00,Sunderland,1–0,Fulham,25904,Stadium of Light,Steve Martin,/en/matches/00e537c2/Sunderland-Fulham-December-16-2017-Championship,,00e537c2
ENG-Championship,1718,2017-12-22 Norwich City-Brentford,Championship,23,Fri,2017-12-22,19:45,Norwich City,1–2,Brentford,26725,Carrow Road,Jeremy Simpson,/en/matches/8229b18a/Norwich-City-Brentford-December-22-2017-Championship,,8229b18a
ENG-Championship,1718,2017-12-23 Aston Villa-Sheffield United,Championship,23,Sat,2017-12-23,17:30,Aston Villa,2–2,Sheffield United,35210,Villa Park,Simon Hooper,/en/matches/ede0ec0c/Aston-Villa-Sheffield-United-December-23-2017-Championship,,ede0ec0c
ENG-Championship,1718,2017-12-23 Bolton Wanderers-Cardiff City,Championship,23,Sat,2017-12-23,15:00,Bolton Wanderers,2–0,Cardiff City,15344,Macron Stadium,Darren Bond,/en/matches/233f611a/Bolton-Wanderers-Cardiff-City-December-23-2017-Championship,,233f611a
ENG-Championship,1718,2017-12-23 Derby County-Millwall,Championship,23,Sat,2017-12-23,15:00,Derby County,3–0,Millwall,25813,iPro Stadium,Darren England,/en/matches/2ba59445/Derby-County-Millwall-December-23-2017-Championship,,2ba59445
ENG-Championship,1718,2017-12-23 Fulham-Barnsley,Championship,23,Sat,2017-12-23,15:00,Fulham,2–1,Barnsley,17308,Craven Cottage,James Linington,/en/matches/c9d1eb95/Fulham-Barnsley-December-23-2017-Championship,,c9d1eb95
ENG-Championship,1718,2017-12-23 Leeds United-Hull City,Championship,23,Sat,2017-12-23,15:00,Leeds United,1–0,Hull City,35156,Elland Road,Steve Martin,/en/matches/46634f19/Leeds-United-Hull-City-December-23-2017-Championship,,46634f19
ENG-Championship,1718,2017-12-23 Preston North End-Nottingham Forest,Championship,23,Sat,2017-12-23,15:00,Preston North End,1–1,Nottingham Forest,13481,Deepdale Stadium,Axel Motiño,/en/matches/c633ce05/Preston-North-End-Nottingham-Forest-December-23-2017-Championship,,c633ce05
ENG-Championship,1718,2017-12-23 QPR-Bristol City,Championship,23,Sat,2017-12-23,15:00,QPR,1–1,Bristol City,13683,Loftus Road Stadium,Andy Madley,/en/matches/17c56a84/Queens-Park-Rangers-Bristol-City-December-23-2017-Championship,,17c56a84
ENG-Championship,1718,2017-12-23 Reading-Burton Albion,Championship,23,Sat,2017-12-23,15:00,Reading,1–2,Burton Albion,21771,Madejski Stadium,John Brooks,/en/matches/6268fcf5/Reading-Burton-Albion-December-23-2017-Championship,,6268fcf5
ENG-Championship,1718,2017-12-23 Sheffield Weds-Middlesbrough,Championship,23,Sat,2017-12-23,15:00,Sheffield Weds,1–2,Middlesbrough,27471,Hillsborough Stadium,Peter Bankes,/en/matches/f78c4586/Sheffield-Wednesday-Middlesbrough-December-23-2017-Championship,,f78c4586
ENG-Championship,1718,2017-12-23 Sunderland-Birmingham City,Championship,23,Sat,2017-12-23,15:00,Sunderland,1–1,Birmingham City,29312,Stadium of Light,Oliver Langford,/en/matches/46f4c038/Sunderland-Birmingham-City-December-23-2017-Championship,,46f4c038
ENG-Championship,1718,2017-12-23 Wolves-Ipswich Town,Championship,23,Sat,2017-12-23,15:00,Wolves,1–0,Ipswich Town,30218,Molineux Stadium,David Coote,/en/matches/a919208b/Wolverhampton-Wanderers-Ipswich-Town-December-23-2017-Championship,,a919208b
ENG-Championship,1718,2017-12-26 Barnsley-Preston North End,Championship,24,Tue,2017-12-26,15:00,Barnsley,0–0,Preston North End,14014,Oakwell Stadium,Geoff Eltringham,/en/matches/d9c56629/Barnsley-Preston-North-End-December-26-2017-Championship,,d9c56629
ENG-Championship,1718,2017-12-26 Birmingham City-Norwich City,Championship,24,Tue,2017-12-26,15:00,Birmingham City,0–2,Norwich City,19967,St Andrew's Trillion Trophy Stadium,David Coote,/en/matches/4113a720/Birmingham-City-Norwich-City-December-26-2017-Championship,,4113a720
ENG-Championship,1718,2017-12-26 Brentford-Aston Villa,Championship,24,Tue,2017-12-26,19:30,Brentford,2–1,Aston Villa,11341,Griffin Park,Keith Stroud,/en/matches/c3d1f58c/Brentford-Aston-Villa-December-26-2017-Championship,,c3d1f58c
ENG-Championship,1718,2017-12-26 Bristol City-Reading,Championship,24,Tue,2017-12-26,15:00,Bristol City,2–0,Reading,23116,Ashton Gate Stadium,Oliver Langford,/en/matches/9b2ef2af/Bristol-City-Reading-December-26-2017-Championship,,9b2ef2af
ENG-Championship,1718,2017-12-26 Burton Albion-Leeds United,Championship,24,Tue,2017-12-26,15:00,Burton Albion,1–2,Leeds United,5612,Pirelli Stadium,Darren Bond,/en/matches/6febf798/Burton-Albion-Leeds-United-December-26-2017-Championship,,6febf798
ENG-Championship,1718,2017-12-26 Cardiff City-Fulham,Championship,24,Tue,2017-12-26,15:00,Cardiff City,2–4,Fulham,21662,Cardiff City Stadium,Simon Hooper,/en/matches/d0de5718/Cardiff-City-Fulham-December-26-2017-Championship,,d0de5718
ENG-Championship,1718,2017-12-26 Hull City-Derby County,Championship,24,Tue,2017-12-26,15:00,Hull City,0–0,Derby County,18026,Kingston Communications Stadium,Tony Harrington,/en/matches/ba119f60/Hull-City-Derby-County-December-26-2017-Championship,,ba119f60
ENG-Championship,1718,2017-12-26 Ipswich Town-QPR,Championship,24,Tue,2017-12-26,15:00,Ipswich Town,0–0,QPR,18696,Portman Road Stadium,Andrew Davies,/en/matches/61ad68d3/Ipswich-Town-Queens-Park-Rangers-December-26-2017-Championship,,61ad68d3
ENG-Championship,1718,2017-12-26 Middlesbrough-Bolton Wanderers,Championship,24,Tue,2017-12-26,15:00,Middlesbrough,2–0,Bolton Wanderers,29443,Riverside Stadium,Jeremy Simpson,/en/matches/096cd638/Middlesbrough-Bolton-Wanderers-December-26-2017-Championship,,096cd638
ENG-Championship,1718,2017-12-26 Millwall-Wolves,Championship,24,Tue,2017-12-26,13:00,Millwall,2–2,Wolves,13121,The Den,Tim Robinson,/en/matches/e90367b2/Millwall-Wolverhampton-Wanderers-December-26-2017-Championship,,e90367b2
ENG-Championship,1718,2017-12-26 Nottingham Forest-Sheffield Weds,Championship,24,Tue,2017-12-26,15:00,Nottingham Forest,0–3,Sheffield Weds,28635,The City Ground,Andy Madley,/en/matches/b7f81f1d/Nottingham-Forest-Sheffield-Wednesday-December-26-2017-Championship,,b7f81f1d
ENG-Championship,1718,2017-12-26 Sheffield United-Sunderland,Championship,24,Tue,2017-12-26,15:00,Sheffield United,3–0,Sunderland,30668,Bramall Lane,Peter Bankes,/en/matches/9153a2a2/Sheffield-United-Sunderland-December-26-2017-Championship,,9153a2a2
ENG-Championship,1718,2017-12-29 Cardiff City-Preston North End,Championship,25,Fri,2017-12-29,19:45,Cardiff City,0–1,Preston North End,17751,Cardiff City Stadium,James Linington,/en/matches/930aa14b/Cardiff-City-Preston-North-End-December-29-2017-Championship,,930aa14b
ENG-Championship,1718,2017-12-29 Millwall-QPR,Championship,25,Fri,2017-12-29,19:45,Millwall,1–0,QPR,16601,The Den,Keith Stroud,/en/matches/c891e784/Millwall-Queens-Park-Rangers-December-29-2017-Championship,,c891e784
ENG-Championship,1718,2017-12-30 Barnsley-Reading,Championship,25,Sat,2017-12-30,15:00,Barnsley,1–1,Reading,11945,Oakwell Stadium,Simon Hooper,/en/matches/a68c06cc/Barnsley-Reading-December-30-2017-Championship,,a68c06cc
ENG-Championship,1718,2017-12-30 Birmingham City-Leeds United,Championship,25,Sat,2017-12-30,15:00,Birmingham City,1–0,Leeds United,21673,St Andrew's Trillion Trophy Stadium,Tim Robinson,/en/matches/d724839a/Birmingham-City-Leeds-United-December-30-2017-Championship,,d724839a
ENG-Championship,1718,2017-12-30 Brentford-Sheffield Weds,Championship,25,Sat,2017-12-30,15:00,Brentford,2–0,Sheffield Weds,10853,Griffin Park,David Coote,/en/matches/de9d3f81/Brentford-Sheffield-Wednesday-December-30-2017-Championship,,de9d3f81
ENG-Championship,1718,2017-12-30 Bristol City-Wolves,Championship,25,Sat,2017-12-30,17:30,Bristol City,1–2,Wolves,25540,Ashton Gate Stadium,Peter Bankes,/en/matches/3c3e0fd4/Bristol-City-Wolverhampton-Wanderers-December-30-2017-Championship,,3c3e0fd4
ENG-Championship,1718,2017-12-30 Burton Albion-Norwich City,Championship,25,Sat,2017-12-30,15:00,Burton Albion,0–0,Norwich City,4565,Pirelli Stadium,Robert Jones,/en/matches/987cef36/Burton-Albion-Norwich-City-December-30-2017-Championship,,987cef36
ENG-Championship,1718,2017-12-30 Hull City-Fulham,Championship,25,Sat,2017-12-30,15:00,Hull City,2–2,Fulham,15701,Kingston Communications Stadium,David Webb,/en/matches/32c92136/Hull-City-Fulham-December-30-2017-Championship,,32c92136
ENG-Championship,1718,2017-12-30 Ipswich Town-Derby County,Championship,25,Sat,2017-12-30,15:00,Ipswich Town,1–2,Derby County,17267,Portman Road Stadium,Oliver Langford,/en/matches/3e2b7992/Ipswich-Town-Derby-County-December-30-2017-Championship,,3e2b7992
ENG-Championship,1718,2017-12-30 Middlesbrough-Aston Villa,Championship,25,Sat,2017-12-30,15:00,Middlesbrough,0–1,Aston Villa,29422,Riverside Stadium,Andy Madley,/en/matches/77dfcf2b/Middlesbrough-Aston-Villa-December-30-2017-Championship,,77dfcf2b
ENG-Championship,1718,2017-12-30 Nottingham Forest-Sunderland,Championship,25,Sat,2017-12-30,15:00,Nottingham Forest,0–1,Sunderland,26830,The City Ground,Darren Bond,/en/matches/933270a7/Nottingham-Forest-Sunderland-December-30-2017-Championship,,933270a7
ENG-Championship,1718,2017-12-30 Sheffield United-Bolton Wanderers,Championship,25,Sat,2017-12-30,15:00,Sheffield United,0–1,Bolton Wanderers,28387,Bramall Lane,Steve Martin,/en/matches/39982089/Sheffield-United-Bolton-Wanderers-December-30-2017-Championship,,39982089
ENG-Championship,1718,2018-01-01 Aston Villa-Bristol City,Championship,26,Mon,2018-01-01,17:30,Aston Villa,5–0,Bristol City,32604,Villa Park,Andrew Davies,/en/matches/1a85ee26/Aston-Villa-Bristol-City-January-1-2018-Championship,,1a85ee26
ENG-Championship,1718,2018-01-01 Bolton Wanderers-Hull City,Championship,26,Mon,2018-01-01,15:00,Bolton Wanderers,1–0,Hull City,14216,Macron Stadium,Geoff Eltringham,/en/matches/776172d3/Bolton-Wanderers-Hull-City-January-1-2018-Championship,,776172d3
ENG-Championship,1718,2018-01-01 Derby County-Sheffield United,Championship,26,Mon,2018-01-01,15:00,Derby County,1–1,Sheffield United,30003,iPro Stadium,Darren Bond,/en/matches/7602f0fb/Derby-County-Sheffield-United-January-1-2018-Championship,,7602f0fb
ENG-Championship,1718,2018-01-01 Leeds United-Nottingham Forest,Championship,26,Mon,2018-01-01,15:00,Leeds United,0–0,Nottingham Forest,32426,Elland Road,Jeremy Simpson,/en/matches/af45f326/Leeds-United-Nottingham-Forest-January-1-2018-Championship,,af45f326
ENG-Championship,1718,2018-01-01 Norwich City-Millwall,Championship,26,Mon,2018-01-01,15:00,Norwich City,2–1,Millwall,25774,Carrow Road,Steve Martin,/en/matches/9b0bb073/Norwich-City-Millwall-January-1-2018-Championship,,9b0bb073
ENG-Championship,1718,2018-01-01 Preston North End-Middlesbrough,Championship,26,Mon,2018-01-01,15:00,Preston North End,2–3,Middlesbrough,15101,Deepdale Stadium,David Coote,/en/matches/380bf876/Preston-North-End-Middlesbrough-January-1-2018-Championship,,380bf876
ENG-Championship,1718,2018-01-01 QPR-Cardiff City,Championship,26,Mon,2018-01-01,15:00,QPR,2–1,Cardiff City,13801,Loftus Road Stadium,Tim Robinson,/en/matches/a60d7f26/Queens-Park-Rangers-Cardiff-City-January-1-2018-Championship,,a60d7f26
ENG-Championship,1718,2018-01-01 Sheffield Weds-Burton Albion,Championship,26,Mon,2018-01-01,15:00,Sheffield Weds,0–3,Burton Albion,25506,Hillsborough Stadium,Darren England,/en/matches/b2d8330f/Sheffield-Wednesday-Burton-Albion-January-1-2018-Championship,,b2d8330f
