league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2324,2023-11-25 West Brom-Ipswich Town,Championship,17,Sat,2023-11-25,17:30,West Brom,2–0,Ipswich Town,24001,The Hawthorns,Gavin Ward,/en/matches/4b40cfec/West-Bromwich-Albion-Ipswich-Town-November-25-2023-Championship,,4b40cfec
ENG-Championship,2324,2023-11-28 Cardiff City-West Brom,Championship,18,Tue,2023-11-28,19:45,Cardiff City,0–1,West Brom,18248,Cardiff City Stadium,Joshua Smith,/en/matches/e62e78c8/Cardiff-City-West-Bromwich-Albion-November-28-2023-Championship,,e62e78c8
ENG-Championship,2324,2023-11-28 Coventry City-Plymouth Argyle,Championship,18,Tue,2023-11-28,19:45,Coventry City,1–0,Plymouth Argyle,22790,Coventry Building Society Arena,Andrew Davies,/en/matches/c52805c6/Coventry-City-Plymouth-Argyle-November-28-2023-Championship,,c52805c6
ENG-Championship,2324,2023-11-28 Hull City-Rotherham United,Championship,18,Tue,2023-11-28,19:45,Hull City,4–1,Rotherham United,19766,MKM Stadium,Rebecca Welch,/en/matches/bf2e6470/Hull-City-Rotherham-United-November-28-2023-Championship,,bf2e6470
ENG-Championship,2324,2023-11-28 Middlesbrough-Preston North End,Championship,18,Tue,2023-11-28,19:45,Middlesbrough,4–0,Preston North End,24502,Riverside Stadium,Andrew Kitchen,/en/matches/62c0ccb0/Middlesbrough-Preston-North-End-November-28-2023-Championship,,62c0ccb0
ENG-Championship,2324,2023-11-28 QPR-Stoke City,Championship,18,Tue,2023-11-28,19:45,QPR,4–2,Stoke City,16901,MATRADE Loftus Road Stadium,James Linington,/en/matches/316717de/Queens-Park-Rangers-Stoke-City-November-28-2023-Championship,,316717de
ENG-Championship,2324,2023-11-28 Watford-Norwich City,Championship,18,Tue,2023-11-28,20:00,Watford,3–2,Norwich City,16714,Vicarage Road Stadium,Simon Hooper,/en/matches/23239528/Watford-Norwich-City-November-28-2023-Championship,,23239528
ENG-Championship,2324,2023-11-29 Blackburn Rovers-Birmingham City,Championship,18,Wed,2023-11-29,19:45,Blackburn Rovers,4–2,Birmingham City,12693,Ewood Park,Leigh Doughty,/en/matches/c7fa7591/Blackburn-Rovers-Birmingham-City-November-29-2023-Championship,,c7fa7591
ENG-Championship,2324,2023-11-29 Ipswich Town-Millwall,Championship,18,Wed,2023-11-29,20:00,Ipswich Town,3–1,Millwall,27702,Portman Road Stadium,Thomas Bramall,/en/matches/d6b40f6f/Ipswich-Town-Millwall-November-29-2023-Championship,,d6b40f6f
ENG-Championship,2324,2023-11-29 Leeds United-Swansea City,Championship,18,Wed,2023-11-29,19:45,Leeds United,3–1,Swansea City,34905,Elland Road,Samuel Allison,/en/matches/3fc553c1/Leeds-United-Swansea-City-November-29-2023-Championship,,3fc553c1
ENG-Championship,2324,2023-11-29 Sheffield Weds-Leicester City,Championship,18,Wed,2023-11-29,19:45,Sheffield Weds,1–1,Leicester City,26036,Hillsborough Stadium,Samuel Barrott,/en/matches/4bea4810/Sheffield-Wednesday-Leicester-City-November-29-2023-Championship,,4bea4810
ENG-Championship,2324,2023-11-29 Southampton-Bristol City,Championship,18,Wed,2023-11-29,19:45,Southampton,1–0,Bristol City,28047,St. Mary's Stadium,Keith Stroud,/en/matches/7a3e7fc1/Southampton-Bristol-City-November-29-2023-Championship,,7a3e7fc1
ENG-Championship,2324,2023-11-29 Sunderland-Huddersfield Town,Championship,18,Wed,2023-11-29,19:45,Sunderland,1–2,Huddersfield Town,37728,Stadium of Light,Matt Donohue,/en/matches/90274f49/Sunderland-Huddersfield-Town-November-29-2023-Championship,,90274f49
ENG-Championship,2324,2023-12-01 Preston North End-QPR,Championship,19,Fri,2023-12-01,20:00,Preston North End,0–2,QPR,14280,Deepdale Stadium,Joshua Smith,/en/matches/ec028a69/Preston-North-End-Queens-Park-Rangers-December-1-2023-Championship,,ec028a69
ENG-Championship,2324,2023-12-02 Birmingham City-Rotherham United,Championship,19,Sat,2023-12-02,15:00,Birmingham City,0–0,Rotherham United,20748,St. Andrew's @ Knighthead Park,Andrew Davies,/en/matches/a1dcc7a2/Birmingham-City-Rotherham-United-December-2-2023-Championship,,a1dcc7a2
ENG-Championship,2324,2023-12-02 Hull City-Watford,Championship,19,Sat,2023-12-02,15:00,Hull City,1–2,Watford,20057,MKM Stadium,John Busby,/en/matches/82af1184/Hull-City-Watford-December-2-2023-Championship,,82af1184
ENG-Championship,2324,2023-12-02 Ipswich Town-Coventry City,Championship,19,Sat,2023-12-02,15:00,Ipswich Town,2–1,Coventry City,29378,Portman Road Stadium,Andrew Kitchen,/en/matches/b465c2ae/Ipswich-Town-Coventry-City-December-2-2023-Championship,,b465c2ae
ENG-Championship,2324,2023-12-02 Leeds United-Middlesbrough,Championship,19,Sat,2023-12-02,15:00,Leeds United,3–2,Middlesbrough,36812,Elland Road,Darren England,/en/matches/789e1600/Leeds-United-Middlesbrough-December-2-2023-Championship,,789e1600
ENG-Championship,2324,2023-12-02 Millwall-Sunderland,Championship,19,Sat,2023-12-02,15:00,Millwall,1–1,Sunderland,17815,The Den,James Linington,/en/matches/43ce5ca3/Millwall-Sunderland-December-2-2023-Championship,,43ce5ca3
ENG-Championship,2324,2023-12-02 Plymouth Argyle-Stoke City,Championship,19,Sat,2023-12-02,15:00,Plymouth Argyle,2–1,Stoke City,16371,Home Park,Samuel Barrott,/en/matches/870665ac/Plymouth-Argyle-Stoke-City-December-2-2023-Championship,,870665ac
ENG-Championship,2324,2023-12-02 Sheffield Weds-Blackburn Rovers,Championship,19,Sat,2023-12-02,15:00,Sheffield Weds,3–1,Blackburn Rovers,24507,Hillsborough Stadium,David Webb,/en/matches/5eaeec05/Sheffield-Wednesday-Blackburn-Rovers-December-2-2023-Championship,,5eaeec05
ENG-Championship,2324,2023-12-02 Southampton-Cardiff City,Championship,19,Sat,2023-12-02,15:00,Southampton,2–0,Cardiff City,28659,St. Mary's Stadium,James Bell,/en/matches/3aa56639/Southampton-Cardiff-City-December-2-2023-Championship,,3aa56639
ENG-Championship,2324,2023-12-02 Swansea City-Huddersfield Town,Championship,19,Sat,2023-12-02,15:00,Swansea City,1–1,Huddersfield Town,14725,Swansea.com Stadium,Steve Martin,/en/matches/eaef7661/Swansea-City-Huddersfield-Town-December-2-2023-Championship,,eaef7661
ENG-Championship,2324,2023-12-02 West Brom-Leicester City,Championship,19,Sat,2023-12-02,12:30,West Brom,1–2,Leicester City,24382,The Hawthorns,Tim Robinson,/en/matches/dbdccdf9/West-Bromwich-Albion-Leicester-City-December-2-2023-Championship,,dbdccdf9
ENG-Championship,2324,2023-12-03 Bristol City-Norwich City,Championship,19,Sun,2023-12-03,13:30,Bristol City,1–2,Norwich City,20424,Ashton Gate Stadium,Gavin Ward,/en/matches/59d10eb0/Bristol-City-Norwich-City-December-3-2023-Championship,,59d10eb0
ENG-Championship,2324,2023-12-08 Coventry City-Birmingham City,Championship,20,Fri,2023-12-08,20:00,Coventry City,2–0,Birmingham City,26729,Coventry Building Society Arena,Samuel Allison,/en/matches/ca335bfb/Coventry-City-Birmingham-City-December-8-2023-Championship,,ca335bfb
ENG-Championship,2324,2023-12-09 Blackburn Rovers-Leeds United,Championship,20,Sat,2023-12-09,12:30,Blackburn Rovers,0–2,Leeds United,20963,Ewood Park,Robert Madley,/en/matches/fd1dd311/Blackburn-Rovers-Leeds-United-December-9-2023-Championship,,fd1dd311
ENG-Championship,2324,2023-12-09 Cardiff City-Millwall,Championship,20,Sat,2023-12-09,15:00,Cardiff City,1–0,Millwall,19426,Cardiff City Stadium,Andrew Kitchen,/en/matches/0025a68e/Cardiff-City-Millwall-December-9-2023-Championship,,0025a68e
ENG-Championship,2324,2023-12-09 Huddersfield Town-Bristol City,Championship,20,Sat,2023-12-09,15:00,Huddersfield Town,1–1,Bristol City,17429,The John Smith's Stadium,Andrew Davies,/en/matches/9f9446e1/Huddersfield-Town-Bristol-City-December-9-2023-Championship,,9f9446e1
ENG-Championship,2324,2023-12-09 Leicester City-Plymouth Argyle,Championship,20,Sat,2023-12-09,15:00,Leicester City,4–0,Plymouth Argyle,31265,King Power Stadium,Sunny Gill,/en/matches/72e20bb7/Leicester-City-Plymouth-Argyle-December-9-2023-Championship,,72e20bb7
ENG-Championship,2324,2023-12-09 Middlesbrough-Ipswich Town,Championship,20,Sat,2023-12-09,15:00,Middlesbrough,0–2,Ipswich Town,27960,Riverside Stadium,Dean Whitestone,/en/matches/b7c0db39/Middlesbrough-Ipswich-Town-December-9-2023-Championship,,b7c0db39
ENG-Championship,2324,2023-12-09 Norwich City-Preston North End,Championship,20,Sat,2023-12-09,15:00,Norwich City,0–0,Preston North End,25761,Carrow Road,Oliver Langford,/en/matches/14152640/Norwich-City-Preston-North-End-December-9-2023-Championship,,14152640
ENG-Championship,2324,2023-12-09 QPR-Hull City,Championship,20,Sat,2023-12-09,15:00,QPR,2–0,Hull City,16967,MATRADE Loftus Road Stadium,James Bell,/en/matches/8f2d4278/Queens-Park-Rangers-Hull-City-December-9-2023-Championship,,8f2d4278
ENG-Championship,2324,2023-12-09 Rotherham United-Swansea City,Championship,20,Sat,2023-12-09,15:00,Rotherham United,1–2,Swansea City,9414,AESSEAL New York Stadium,Joshua Smith,/en/matches/255322ba/Rotherham-United-Swansea-City-December-9-2023-Championship,,255322ba
ENG-Championship,2324,2023-12-09 Stoke City-Sheffield Weds,Championship,20,Sat,2023-12-09,15:00,Stoke City,0–1,Sheffield Weds,22347,Bet365 Stadium,David Coote,/en/matches/1b30c4ef/Stoke-City-Sheffield-Wednesday-December-9-2023-Championship,,1b30c4ef
ENG-Championship,2324,2023-12-09 Sunderland-West Brom,Championship,20,Sat,2023-12-09,12:30,Sunderland,2–1,West Brom,40101,Stadium of Light,Darren Bond,/en/matches/c572fddd/Sunderland-West-Bromwich-Albion-December-9-2023-Championship,,c572fddd
ENG-Championship,2324,2023-12-09 Watford-Southampton,Championship,20,Sat,2023-12-09,15:00,Watford,1–1,Southampton,19797,Vicarage Road Stadium,Geoff Eltringham,/en/matches/a140dde9/Watford-Southampton-December-9-2023-Championship,,a140dde9
ENG-Championship,2324,2023-12-12 Blackburn Rovers-Bristol City,Championship,21,Tue,2023-12-12,19:45,Blackburn Rovers,2–1,Bristol City,11092,Ewood Park,James Linington,/en/matches/4a81369b/Blackburn-Rovers-Bristol-City-December-12-2023-Championship,,4a81369b
ENG-Championship,2324,2023-12-12 Huddersfield Town-Preston North End,Championship,21,Tue,2023-12-12,19:45,Huddersfield Town,1–3,Preston North End,17549,The John Smith's Stadium,John Busby,/en/matches/eb75c228/Huddersfield-Town-Preston-North-End-December-12-2023-Championship,,eb75c228
ENG-Championship,2324,2023-12-12 Rotherham United-West Brom,Championship,21,Tue,2023-12-12,19:45,Rotherham United,0–2,West Brom,9567,AESSEAL New York Stadium,Samuel Barrott,/en/matches/6ac1c276/Rotherham-United-West-Bromwich-Albion-December-12-2023-Championship,,6ac1c276
ENG-Championship,2324,2023-12-12 Stoke City-Swansea City,Championship,21,Tue,2023-12-12,19:45,Stoke City,1–1,Swansea City,18555,Bet365 Stadium,David Webb,/en/matches/2b84dbda/Stoke-City-Swansea-City-December-12-2023-Championship,,2b84dbda
ENG-Championship,2324,2023-12-12 Sunderland-Leeds United,Championship,21,Tue,2023-12-12,20:00,Sunderland,1–0,Leeds United,40531,Stadium of Light,Dean Whitestone,/en/matches/b0ceaa69/Sunderland-Leeds-United-December-12-2023-Championship,,b0ceaa69
ENG-Championship,2324,2023-12-12 Watford-Ipswich Town,Championship,21,Tue,2023-12-12,19:45,Watford,1–2,Ipswich Town,18109,Vicarage Road Stadium,Darren England,/en/matches/123c4733/Watford-Ipswich-Town-December-12-2023-Championship,,123c4733
ENG-Championship,2324,2023-12-13 Cardiff City-Birmingham City,Championship,21,Wed,2023-12-13,19:45,Cardiff City,0–1,Birmingham City,17669,Cardiff City Stadium,Stephen Martin,/en/matches/56fef867/Cardiff-City-Birmingham-City-December-13-2023-Championship,,56fef867
ENG-Championship,2324,2023-12-13 Coventry City-Southampton,Championship,21,Wed,2023-12-13,19:45,Coventry City,1–1,Southampton,23996,Coventry Building Society Arena,Ben Toner,/en/matches/770ecb91/Coventry-City-Southampton-December-13-2023-Championship,,770ecb91
ENG-Championship,2324,2023-12-13 Leicester City-Millwall,Championship,21,Wed,2023-12-13,19:45,Leicester City,3–2,Millwall,28960,King Power Stadium,Keith Stroud,/en/matches/23f8d53e/Leicester-City-Millwall-December-13-2023-Championship,,23f8d53e
ENG-Championship,2324,2023-12-13 Middlesbrough-Hull City,Championship,21,Wed,2023-12-13,20:00,Middlesbrough,1–2,Hull City,24158,Riverside Stadium,Oliver Langford,/en/matches/4a451a77/Middlesbrough-Hull-City-December-13-2023-Championship,,4a451a77
ENG-Championship,2324,2023-12-13 Norwich City-Sheffield Weds,Championship,21,Wed,2023-12-13,19:45,Norwich City,3–1,Sheffield Weds,25521,Carrow Road,Matt Donohue,/en/matches/1e86e0f1/Norwich-City-Sheffield-Wednesday-December-13-2023-Championship,,1e86e0f1
ENG-Championship,2324,2023-12-13 QPR-Plymouth Argyle,Championship,21,Wed,2023-12-13,19:45,QPR,0–0,Plymouth Argyle,16339,MATRADE Loftus Road Stadium,Tony Harrington,/en/matches/96460b03/Queens-Park-Rangers-Plymouth-Argyle-December-13-2023-Championship,,96460b03
ENG-Championship,2324,2023-12-16 Bristol City-Sunderland,Championship,22,Sat,2023-12-16,15:00,Bristol City,1–0,Sunderland,22701,Ashton Gate Stadium,Steve Martin,/en/matches/7637712f/Bristol-City-Sunderland-December-16-2023-Championship,,7637712f
ENG-Championship,2324,2023-12-16 Hull City-Cardiff City,Championship,22,Sat,2023-12-16,15:00,Hull City,3–0,Cardiff City,20352,MKM Stadium,Keith Stroud,/en/matches/6b14e74f/Hull-City-Cardiff-City-December-16-2023-Championship,,6b14e74f
ENG-Championship,2324,2023-12-16 Ipswich Town-Norwich City,Championship,22,Sat,2023-12-16,12:30,Ipswich Town,2–2,Norwich City,29611,Portman Road Stadium,Joshua Smith,/en/matches/45f161d2/Ipswich-Town-Norwich-City-December-16-2023-Championship,,45f161d2
ENG-Championship,2324,2023-12-16 Leeds United-Coventry City,Championship,22,Sat,2023-12-16,15:00,Leeds United,1–1,Coventry City,36700,Elland Road,Geoff Eltringham,/en/matches/2d45672e/Leeds-United-Coventry-City-December-16-2023-Championship,,2d45672e
ENG-Championship,2324,2023-12-16 Millwall-Huddersfield Town,Championship,22,Sat,2023-12-16,15:00,Millwall,1–1,Huddersfield Town,15040,The Den,Darren Bond,/en/matches/e313dfd5/Millwall-Huddersfield-Town-December-16-2023-Championship,,e313dfd5
ENG-Championship,2324,2023-12-16 Plymouth Argyle-Rotherham United,Championship,22,Sat,2023-12-16,15:00,Plymouth Argyle,3–2,Rotherham United,16025,Home Park,Gavin Ward,/en/matches/18309441/Plymouth-Argyle-Rotherham-United-December-16-2023-Championship,,18309441
ENG-Championship,2324,2023-12-16 Preston North End-Watford,Championship,22,Sat,2023-12-16,15:00,Preston North End,1–5,Watford,14389,Deepdale Stadium,Sunny Gill,/en/matches/da0c1a91/Preston-North-End-Watford-December-16-2023-Championship,,da0c1a91
ENG-Championship,2324,2023-12-16 Sheffield Weds-QPR,Championship,22,Sat,2023-12-16,15:00,Sheffield Weds,2–1,QPR,24739,Hillsborough Stadium,Andrew Davies,/en/matches/8e6fa20c/Sheffield-Wednesday-Queens-Park-Rangers-December-16-2023-Championship,,8e6fa20c
ENG-Championship,2324,2023-12-16 Southampton-Blackburn Rovers,Championship,22,Sat,2023-12-16,15:00,Southampton,4–0,Blackburn Rovers,27545,St. Mary's Stadium,Graham Scott,/en/matches/488ad30a/Southampton-Blackburn-Rovers-December-16-2023-Championship,,488ad30a
ENG-Championship,2324,2023-12-16 Swansea City-Middlesbrough,Championship,22,Sat,2023-12-16,15:00,Swansea City,1–2,Middlesbrough,15084,Swansea.com Stadium,Matt Donohue,/en/matches/abc1b3ee/Swansea-City-Middlesbrough-December-16-2023-Championship,,abc1b3ee
ENG-Championship,2324,2023-12-17 West Brom-Stoke City,Championship,22,Sun,2023-12-17,12:00,West Brom,1–1,Stoke City,23298,The Hawthorns,Andrew Kitchen,/en/matches/295b1858/West-Bromwich-Albion-Stoke-City-December-17-2023-Championship,,295b1858
ENG-Championship,2324,2023-12-18 Birmingham City-Leicester City,Championship,22,Mon,2023-12-18,20:00,Birmingham City,2–3,Leicester City,20334,St. Andrew's @ Knighthead Park,David Webb,/en/matches/125313a9/Birmingham-City-Leicester-City-December-18-2023-Championship,,125313a9
ENG-Championship,2324,2023-12-22 Bristol City-Hull City,Championship,23,Fri,2023-12-22,19:45,Bristol City,3–2,Hull City,20816,Ashton Gate Stadium,Ben Toner,/en/matches/1e9c5508/Bristol-City-Hull-City-December-22-2023-Championship,,1e9c5508
ENG-Championship,2324,2023-12-22 Swansea City-Preston North End,Championship,23,Fri,2023-12-22,19:45,Swansea City,2–1,Preston North End,15098,Swansea.com Stadium,Robert Madley,/en/matches/ec75072d/Swansea-City-Preston-North-End-December-22-2023-Championship,,ec75072d
ENG-Championship,2324,2023-12-23 Blackburn Rovers-Watford,Championship,23,Sat,2023-12-23,15:00,Blackburn Rovers,1–2,Watford,17803,Ewood Park,Dean Whitestone,/en/matches/447f9a49/Blackburn-Rovers-Watford-December-23-2023-Championship,,447f9a49
ENG-Championship,2324,2023-12-23 Leeds United-Ipswich Town,Championship,23,Sat,2023-12-23,12:30,Leeds United,4–0,Ipswich Town,36758,Elland Road,Stephen Martin,/en/matches/a99d4378/Leeds-United-Ipswich-Town-December-23-2023-Championship,,a99d4378
ENG-Championship,2324,2023-12-23 Leicester City-Rotherham United,Championship,23,Sat,2023-12-23,15:00,Leicester City,3–0,Rotherham United,31175,King Power Stadium,Darren Bond,/en/matches/02aeefea/Leicester-City-Rotherham-United-December-23-2023-Championship,,02aeefea
ENG-Championship,2324,2023-12-23 Middlesbrough-West Brom,Championship,23,Sat,2023-12-23,15:00,Middlesbrough,1–0,West Brom,29145,Riverside Stadium,James Linington,/en/matches/ba718ace/Middlesbrough-West-Bromwich-Albion-December-23-2023-Championship,,ba718ace
ENG-Championship,2324,2023-12-23 Norwich City-Huddersfield Town,Championship,23,Sat,2023-12-23,15:00,Norwich City,2–0,Huddersfield Town,26067,Carrow Road,Thomas Kirk,/en/matches/e19fe2f4/Norwich-City-Huddersfield-Town-December-23-2023-Championship,,e19fe2f4
ENG-Championship,2324,2023-12-23 Plymouth Argyle-Birmingham City,Championship,23,Sat,2023-12-23,15:00,Plymouth Argyle,3–3,Birmingham City,16589,Home Park,Graham Scott,/en/matches/f3180bf5/Plymouth-Argyle-Birmingham-City-December-23-2023-Championship,,f3180bf5
ENG-Championship,2324,2023-12-23 QPR-Southampton,Championship,23,Sat,2023-12-23,15:00,QPR,0–1,Southampton,17745,MATRADE Loftus Road Stadium,Oliver Langford,/en/matches/1a9c69db/Queens-Park-Rangers-Southampton-December-23-2023-Championship,,1a9c69db
ENG-Championship,2324,2023-12-23 Sheffield Weds-Cardiff City,Championship,23,Sat,2023-12-23,15:00,Sheffield Weds,1–2,Cardiff City,26009,Hillsborough Stadium,Samuel Barrott,/en/matches/9bb2d52d/Sheffield-Wednesday-Cardiff-City-December-23-2023-Championship,,9bb2d52d
ENG-Championship,2324,2023-12-23 Stoke City-Millwall,Championship,23,Sat,2023-12-23,15:00,Stoke City,0–0,Millwall,21409,Bet365 Stadium,Geoff Eltringham,/en/matches/cc0c19f9/Stoke-City-Millwall-December-23-2023-Championship,,cc0c19f9
ENG-Championship,2324,2023-12-23 Sunderland-Coventry City,Championship,23,Sat,2023-12-23,15:00,Sunderland,0–3,Coventry City,41216,Stadium of Light,Matt Donohue,/en/matches/89c57f52/Sunderland-Coventry-City-December-23-2023-Championship,,89c57f52
ENG-Championship,2324,2023-12-26 Birmingham City-Stoke City,Championship,24,Tue,2023-12-26,17:15,Birmingham City,1–3,Stoke City,21640,St. Andrew's @ Knighthead Park,Robert Madley,/en/matches/7c1251bf/Birmingham-City-Stoke-City-December-26-2023-Championship,,7c1251bf
ENG-Championship,2324,2023-12-26 Cardiff City-Plymouth Argyle,Championship,24,Tue,2023-12-26,15:00,Cardiff City,2–2,Plymouth Argyle,23583,Cardiff City Stadium,Andrew Davies,/en/matches/bc0bc17b/Cardiff-City-Plymouth-Argyle-December-26-2023-Championship,,bc0bc17b
ENG-Championship,2324,2023-12-26 Coventry City-Sheffield Weds,Championship,24,Tue,2023-12-26,15:00,Coventry City,2–0,Sheffield Weds,29208,Coventry Building Society Arena,Oliver Langford,/en/matches/3979fdaf/Coventry-City-Sheffield-Wednesday-December-26-2023-Championship,,3979fdaf
ENG-Championship,2324,2023-12-26 Huddersfield Town-Blackburn Rovers,Championship,24,Tue,2023-12-26,15:00,Huddersfield Town,3–0,Blackburn Rovers,20516,The John Smith's Stadium,Darren England,/en/matches/242b3d36/Huddersfield-Town-Blackburn-Rovers-December-26-2023-Championship,,242b3d36
ENG-Championship,2324,2023-12-26 Hull City-Sunderland,Championship,24,Tue,2023-12-26,15:00,Hull City,0–1,Sunderland,24420,MKM Stadium,Sunny Gill,/en/matches/1163e4dd/Hull-City-Sunderland-December-26-2023-Championship,,1163e4dd
ENG-Championship,2324,2023-12-26 Ipswich Town-Leicester City,Championship,24,Tue,2023-12-26,19:45,Ipswich Town,1–1,Leicester City,29410,Portman Road Stadium,Samuel Barrott,/en/matches/e7c181a4/Ipswich-Town-Leicester-City-December-26-2023-Championship,,e7c181a4
ENG-Championship,2324,2023-12-26 Millwall-QPR,Championship,24,Tue,2023-12-26,13:00,Millwall,2–0,QPR,17432,The Den,Thomas Bramall,/en/matches/eb6128b4/Millwall-Queens-Park-Rangers-December-26-2023-Championship,,eb6128b4
ENG-Championship,2324,2023-12-26 Preston North End-Leeds United,Championship,24,Tue,2023-12-26,12:30,Preston North End,2–1,Leeds United,21816,Deepdale Stadium,Joshua Smith,/en/matches/7e4e5ea5/Preston-North-End-Leeds-United-December-26-2023-Championship,,7e4e5ea5
ENG-Championship,2324,2023-12-26 Rotherham United-Middlesbrough,Championship,24,Tue,2023-12-26,15:00,Rotherham United,1–0,Middlesbrough,11487,AESSEAL New York Stadium,Andrew Kitchen,/en/matches/2bf17ab0/Rotherham-United-Middlesbrough-December-26-2023-Championship,,2bf17ab0
ENG-Championship,2324,2023-12-26 Southampton-Swansea City,Championship,24,Tue,2023-12-26,15:00,Southampton,5–0,Swansea City,30279,St. Mary's Stadium,Keith Stroud,/en/matches/63bb1999/Southampton-Swansea-City-December-26-2023-Championship,,63bb1999
ENG-Championship,2324,2023-12-26 Watford-Bristol City,Championship,24,Tue,2023-12-26,15:00,Watford,1–4,Bristol City,19626,Vicarage Road Stadium,John Busby,/en/matches/0179f86f/Watford-Bristol-City-December-26-2023-Championship,,0179f86f
ENG-Championship,2324,2023-12-26 West Brom-Norwich City,Championship,24,Tue,2023-12-26,15:00,West Brom,1–0,Norwich City,25086,The Hawthorns,James Bell,/en/matches/acae5747/West-Bromwich-Albion-Norwich-City-December-26-2023-Championship,,acae5747
ENG-Championship,2324,2023-12-29 Birmingham City-Bristol City,Championship,25,Fri,2023-12-29,19:45,Birmingham City,0–0,Bristol City,21231,St. Andrew's @ Knighthead Park,Geoff Eltringham,/en/matches/8c80e968/Birmingham-City-Bristol-City-December-29-2023-Championship,,8c80e968
ENG-Championship,2324,2023-12-29 Cardiff City-Leicester City,Championship,25,Fri,2023-12-29,19:45,Cardiff City,0–2,Leicester City,24656,Cardiff City Stadium,John Busby,/en/matches/f0db7e84/Cardiff-City-Leicester-City-December-29-2023-Championship,,f0db7e84
ENG-Championship,2324,2023-12-29 Coventry City-Swansea City,Championship,25,Fri,2023-12-29,19:45,Coventry City,2–2,Swansea City,25807,Coventry Building Society Arena,Thomas Kirk,/en/matches/1626facd/Coventry-City-Swansea-City-December-29-2023-Championship,,1626facd
ENG-Championship,2324,2023-12-29 Huddersfield Town-Middlesbrough,Championship,25,Fri,2023-12-29,19:45,Huddersfield Town,1–2,Middlesbrough,20045,The John Smith's Stadium,Ben Toner,/en/matches/3f6a798c/Huddersfield-Town-Middlesbrough-December-29-2023-Championship,,3f6a798c
ENG-Championship,2324,2023-12-29 Hull City-Blackburn Rovers,Championship,25,Fri,2023-12-29,19:45,Hull City,3–2,Blackburn Rovers,21876,MKM Stadium,Matt Donohue,/en/matches/bb0893c5/Hull-City-Blackburn-Rovers-December-29-2023-Championship,,bb0893c5
ENG-Championship,2324,2023-12-29 Ipswich Town-QPR,Championship,25,Fri,2023-12-29,19:45,Ipswich Town,0–0,QPR,29100,Portman Road Stadium,David Webb,/en/matches/fe74e044/Ipswich-Town-Queens-Park-Rangers-December-29-2023-Championship,,fe74e044
ENG-Championship,2324,2023-12-29 Millwall-Norwich City,Championship,25,Fri,2023-12-29,19:45,Millwall,1–0,Norwich City,17715,The Den,Dean Whitestone,/en/matches/e6f7f8f5/Millwall-Norwich-City-December-29-2023-Championship,,e6f7f8f5
ENG-Championship,2324,2023-12-29 Preston North End-Sheffield Weds,Championship,25,Fri,2023-12-29,19:45,Preston North End,0–1,Sheffield Weds,19763,Deepdale Stadium,Rebecca Welch,/en/matches/a965e50d/Preston-North-End-Sheffield-Wednesday-December-29-2023-Championship,,a965e50d
ENG-Championship,2324,2023-12-29 Rotherham United-Sunderland,Championship,25,Fri,2023-12-29,19:45,Rotherham United,1–1,Sunderland,11323,AESSEAL New York Stadium,Tony Harrington,/en/matches/04cf8f97/Rotherham-United-Sunderland-December-29-2023-Championship,,04cf8f97
ENG-Championship,2324,2023-12-29 Southampton-Plymouth Argyle,Championship,25,Fri,2023-12-29,18:00,Southampton,2–1,Plymouth Argyle,30559,St. Mary's Stadium,James Linington,/en/matches/18266904/Southampton-Plymouth-Argyle-December-29-2023-Championship,,18266904
ENG-Championship,2324,2023-12-29 Watford-Stoke City,Championship,25,Fri,2023-12-29,19:45,Watford,1–1,Stoke City,19643,Vicarage Road Stadium,Scott Oldham,/en/matches/e37811f5/Watford-Stoke-City-December-29-2023-Championship,,e37811f5
ENG-Championship,2324,2023-12-29 West Brom-Leeds United,Championship,25,Fri,2023-12-29,20:15,West Brom,1–0,Leeds United,25409,The Hawthorns,Graham Scott,/en/matches/143b4b7b/West-Bromwich-Albion-Leeds-United-December-29-2023-Championship,,143b4b7b
ENG-Championship,2324,2024-01-01 Blackburn Rovers-Rotherham United,Championship,26,Mon,2024-01-01,15:00,Blackburn Rovers,2–2,Rotherham United,13054,Ewood Park,Jarred Gillett,/en/matches/3cd0204f/Blackburn-Rovers-Rotherham-United-January-1-2024-Championship,,3cd0204f
ENG-Championship,2324,2024-01-01 Bristol City-Millwall,Championship,26,Mon,2024-01-01,15:00,Bristol City,0–1,Millwall,21755,Ashton Gate Stadium,Tom Nield,/en/matches/86121494/Bristol-City-Millwall-January-1-2024-Championship,,86121494
ENG-Championship,2324,2024-01-01 Leeds United-Birmingham City,Championship,26,Mon,2024-01-01,15:00,Leeds United,3–0,Birmingham City,36086,Elland Road,Keith Stroud,/en/matches/74628de0/Leeds-United-Birmingham-City-January-1-2024-Championship,,74628de0
ENG-Championship,2324,2024-01-01 Leicester City-Huddersfield Town,Championship,26,Mon,2024-01-01,15:00,Leicester City,4–1,Huddersfield Town,30407,King Power Stadium,Samuel Allison,/en/matches/c69e3501/Leicester-City-Huddersfield-Town-January-1-2024-Championship,,c69e3501
ENG-Championship,2324,2024-01-01 Middlesbrough-Coventry City,Championship,26,Mon,2024-01-01,15:00,Middlesbrough,1–3,Coventry City,28409,Riverside Stadium,David Webb,/en/matches/8e19d332/Middlesbrough-Coventry-City-January-1-2024-Championship,,8e19d332
